ccc,alpha,delta,replicates,zero_probability,Method,ccc_hat,selected_lambda,time
1000,0.1,1e-5,10,0.1,mle_no_pen,875,NA,1.1490559935569764
1000,0.1,1e-5,10,0.1,mle_no_pen,894,NA,1.2407982428868611
1000,0.1,1e-5,10,0.1,mle_no_pen,864,NA,1.1135998725891114
1000,0.1,1e-5,10,0.1,mle_no_pen,902,NA,1.3469781001408896
1000,0.1,1e-5,10,0.1,mle_no_pen,893,NA,1.2816774050394695
1000,0.1,1e-5,10,0.1,mle_no_pen,904,NA,1.2549788117408753
1000,0.1,1e-5,10,0.1,mle_no_pen,2342,NA,1.3490240772565205
1000,0.1,1e-5,10,0.1,mle_no_pen,889,NA,1.1838592569033304
1000,0.1,1e-5,10,0.1,mle_no_pen,878,NA,1.2845418492952982
1000,0.1,1e-5,10,0.2,gof,808,40,16.810493274529776
1000,0.1,1e-5,10,0.2,gof,799,140,16.143390595912933
1000,0.1,1e-5,10,0.2,gof,779,130,16.151257236798603
1000,0.1,1e-5,10,0.2,gof,773,140,16.404546201229095
1000,0.1,1e-5,10,0.2,gof,786,110,16.67601759036382
1000,0.1,1e-5,10,0.2,gof,806,90,17.469265715281168
1000,0.1,1e-5,10,0.2,gof,799,140,17.85411013762156
1000,0.1,1e-5,10,0.2,gof,791,10,18.592172312736512
1000,0.1,1e-5,10,0.2,gof,777,120,16.332916434605917
1000,0.1,1e-5,10,0.2,gof,788,140,16.694614164034526
1000,0.1,1e-5,10,0.2,mle_no_pen,808,NA,1.1367048104604085
1000,0.1,1e-5,10,0.2,mle_no_pen,799,NA,1.1049983620643615
1000,0.1,1e-5,10,0.2,mle_no_pen,779,NA,1.1099583427111308
1000,0.1,1e-5,10,0.2,mle_no_pen,773,NA,1.089177962144216
1000,0.1,1e-5,10,0.2,mle_no_pen,786,NA,1.1068340261777243
1000,0.1,1e-5,10,0.2,mle_no_pen,806,NA,1.148236099878947
1000,0.1,1e-5,10,0.2,mle_no_pen,799,NA,1.1415457804997762
1000,0.1,1e-5,10,0.2,mle_no_pen,791,NA,1.1722245573997498
1000,0.1,1e-5,10,0.2,mle_no_pen,777,NA,1.1308943470319113
1000,0.1,1e-5,10,0.2,mle_no_pen,788,NA,1.1220198631286622
1000,0.1,1e-5,10,0.2,gof,788,140,17.890677030881246
1000,0.1,1e-5,10,0.2,gof,776,100,16.1415842572848
1000,0.1,1e-5,10,0.2,gof,773,140,17.332824766635895
1000,0.1,1e-5,10,0.2,gof,786,80,17.353878633181253
1000,0.1,1e-5,10,0.2,gof,784,130,16.175401024023692
1000,0.1,1e-5,10,0.2,gof,799,30,18.03605340719223
1000,0.1,1e-5,10,0.2,gof,776,60,16.226921931902567
1000,0.1,1e-5,10,0.2,gof,790,90,17.994934177398683
1000,0.1,1e-5,10,0.2,gof,768,60,16.71862323284149
1000,0.1,1e-5,10,0.2,gof,786,80,16.319181299209596
1000,0.1,1e-5,10,0.2,mle_no_pen,788,NA,1.213855787118276
1000,0.1,1e-5,10,0.2,mle_no_pen,776,NA,1.1053746183713278
1000,0.1,1e-5,10,0.2,mle_no_pen,2038,NA,1.16505522330602
1000,0.1,1e-5,10,0.2,mle_no_pen,786,NA,1.147271466255188
1000,0.1,1e-5,10,0.2,mle_no_pen,784,NA,1.0721226771672567
1000,0.1,1e-5,10,0.2,mle_no_pen,799,NA,1.2347440441449484
1000,0.1,1e-5,10,0.2,mle_no_pen,776,NA,1.1007124622662863
1000,0.1,1e-5,10,0.2,mle_no_pen,790,NA,1.2195308486620584
1000,0.1,1e-5,10,0.2,mle_no_pen,768,NA,1.087280269463857
1000,0.1,1e-5,10,0.2,mle_no_pen,786,NA,1.0604703187942506
1000,0.1,1e-5,10,0.2,gof,806,140,17.682652076085407
1000,0.1,1e-5,10,0.2,gof,790,50,17.5637428800265
1000,0.1,1e-5,10,0.2,gof,801,120,19.144826404253642
1000,0.1,1e-5,10,0.2,gof,784,120,17.737752131621043
1000,0.1,1e-5,10,0.2,gof,783,140,16.518829349676768
1000,0.1,1e-5,10,0.2,gof,765,130,16.133602674802145
1000,0.1,1e-5,10,0.2,gof,781,120,17.80170269012451
1000,0.1,1e-5,10,0.2,gof,770,100,16.124678218364714
1000,0.1,1e-5,10,0.2,gof,791,80,18.081762131055196
1000,0.1,1e-5,10,0.2,gof,775,140,17.2539302388827
1000,0.1,1e-5,10,0.2,mle_no_pen,806,NA,1.0812007506688437
1000,0.1,1e-5,10,0.2,mle_no_pen,2081,NA,1.1217392007509868
1000,0.1,1e-5,10,0.2,mle_no_pen,2110,NA,1.2745747685432434
1000,0.1,1e-5,10,0.2,mle_no_pen,784,NA,1.2805715084075928
1000,0.1,1e-5,10,0.2,mle_no_pen,783,NA,1.0620657483736673
1000,0.1,1e-5,10,0.2,mle_no_pen,765,NA,1.0435872117678324
1000,0.1,1e-5,10,0.2,mle_no_pen,781,NA,1.1505755503972372
1000,0.1,1e-5,10,0.2,mle_no_pen,980,NA,1.0942945917447409
1000,0.1,1e-5,10,0.2,mle_no_pen,1869,NA,1.2831310749053955
1000,0.1,1e-5,10,0.2,mle_no_pen,2041,NA,1.0871003071467082
1000,0.1,1e-5,10,0.2,gof,781,100,16.338461156686147
1000,0.1,1e-5,10,0.2,gof,799,140,16.616312702496845
1000,0.1,1e-5,10,0.2,gof,790,20,18.725572542349497
1000,0.1,1e-5,10,0.2,gof,776,120,16.201766995588937
1000,0.1,1e-5,10,0.2,gof,769,40,16.511366534233094
1000,0.1,1e-5,10,0.2,gof,795,140,16.002578794956207
1000,0.1,1e-5,10,0.2,gof,792,110,16.72908727725347
1000,0.1,1e-5,10,0.2,gof,779,140,16.14305444161097
1000,0.1,1e-5,10,0.2,gof,781,30,16.045117123921713
1000,0.1,1e-5,10,0.2,gof,781,20,16.13708230257034
1000,0.1,1e-5,10,0.2,mle_no_pen,781,NA,1.0231024821599324
1000,0.1,1e-5,10,0.2,mle_no_pen,799,NA,1.007020854949951
1000,0.1,1e-5,10,0.2,mle_no_pen,790,NA,1.2514142513275146
1000,0.1,1e-5,10,0.2,mle_no_pen,776,NA,1.0537474671999614
1000,0.1,1e-5,10,0.2,mle_no_pen,769,NA,1.1389059662818908
1000,0.1,1e-5,10,0.2,mle_no_pen,795,NA,1.0424037098884582
1000,0.1,1e-5,10,0.2,mle_no_pen,792,NA,1.1221324602762859
1000,0.1,1e-5,10,0.2,mle_no_pen,779,NA,1.08214719692866
1000,0.1,1e-5,10,0.2,mle_no_pen,781,NA,1.0337663412094116
1000,0.1,1e-5,10,0.2,mle_no_pen,781,NA,1.036047375202179
1000,0.1,1e-5,10,0.2,gof,790,130,16.817067261536916
1000,0.1,1e-5,10,0.2,gof,770,120,16.829452109336852
1000,0.1,1e-5,10,0.2,gof,780,140,16.522177688280742
1000,0.1,1e-5,10,0.2,gof,790,140,16.837048737208047
1000,0.1,1e-5,10,0.2,gof,787,130,18.50462514559428
1000,0.1,1e-5,10,0.2,gof,769,80,16.375903312365214
1000,0.1,1e-5,10,0.2,gof,784,130,17.434276541074116
1000,0.1,1e-5,10,0.2,gof,781,130,16.89043047428131
1000,0.1,1e-5,10,0.2,gof,764,70,16.17005092302958
1000,0.1,1e-5,10,0.2,gof,775,110,16.263051784038545
1000,0.1,1e-5,10,0.2,mle_no_pen,790,NA,1.1606281598409016
1000,0.1,1e-5,10,0.2,mle_no_pen,770,NA,1.1209449648857117
1000,0.1,1e-5,10,0.2,mle_no_pen,780,NA,1.127356719970703
1000,0.1,1e-5,10,0.2,mle_no_pen,790,NA,1.2301385561625162
1000,0.1,1e-5,10,0.2,mle_no_pen,787,NA,1.2067355632781982
1000,0.1,1e-5,10,0.2,mle_no_pen,769,NA,1.0539088090260824
1000,0.1,1e-5,10,0.2,mle_no_pen,784,NA,1.1814215819040934
1000,0.1,1e-5,10,0.2,mle_no_pen,781,NA,1.1738349318504333
1000,0.1,1e-5,10,0.2,mle_no_pen,764,NA,1.007708458105723
1000,0.1,1e-5,10,0.2,mle_no_pen,775,NA,1.1212211489677428
1000,0.1,1e-5,10,0.2,gof,781,140,16.79185741742452
1000,0.1,1e-5,10,0.2,gof,784,130,16.647452318668364
1000,0.1,1e-5,10,0.2,gof,795,90,18.621311024824777
1000,0.1,1e-5,10,0.2,gof,769,40,16.460239533583323
1000,0.1,1e-5,10,0.2,gof,827,140,16.667347268263498
1000,0.1,1e-5,10,0.2,gof,779,140,16.623430629571278
1000,0.1,1e-5,10,0.2,gof,797,140,17.701946194966634
1000,0.1,1e-5,10,0.2,gof,773,70,16.376921168963115
1000,0.1,1e-5,10,0.2,gof,2107,10,17.390119675795237
1000,0.1,1e-5,10,0.2,gof,772,0,17.510897453625997
1000,0.1,1e-5,10,0.2,mle_no_pen,781,NA,1.0583015521367392
1000,0.1,1e-5,10,0.2,mle_no_pen,784,NA,1.0481083552042643
1000,0.1,1e-5,10,0.2,mle_no_pen,795,NA,1.1957547187805175
1000,0.1,1e-5,10,0.2,mle_no_pen,769,NA,1.1233650048573811
1000,0.1,1e-5,10,0.2,mle_no_pen,827,NA,1.1332736094792684
1000,0.1,1e-5,10,0.2,mle_no_pen,779,NA,1.036378232638041
1000,0.1,1e-5,10,0.2,mle_no_pen,797,NA,1.1482091267903647
1000,0.1,1e-5,10,0.2,mle_no_pen,773,NA,1.0883362849553426
1000,0.1,1e-5,10,0.2,mle_no_pen,799,NA,1.2492361187934875
1000,0.1,1e-5,10,0.2,mle_no_pen,772,NA,1.1774037599563598
1000,0.1,1e-5,10,0.2,gof,797,100,18.69662472407023
1000,0.1,1e-5,10,0.2,gof,777,130,16.616460657119752
1000,0.1,1e-5,10,0.2,gof,772,130,17.006494657198587
1000,0.1,1e-5,10,0.2,gof,790,110,18.410806063810984
1000,0.1,1e-5,10,0.2,gof,772,30,17.25281660159429
1000,0.1,1e-5,10,0.2,gof,773,100,16.61161596775055
1000,0.1,1e-5,10,0.2,gof,779,120,17.389731987317404
1000,0.1,1e-5,10,0.2,gof,787,120,18.079985145727793
1000,0.1,1e-5,10,0.2,gof,777,140,16.83624615271886
1000,0.1,1e-5,10,0.2,gof,775,70,17.498517874876658
1000,0.1,1e-5,10,0.2,mle_no_pen,797,NA,1.2129687666893005
1000,0.1,1e-5,10,0.2,mle_no_pen,777,NA,1.1048715154329936
1000,0.1,1e-5,10,0.2,mle_no_pen,772,NA,1.132714573542277
1000,0.1,1e-5,10,0.2,mle_no_pen,790,NA,1.1950267155965169
1000,0.1,1e-5,10,0.2,mle_no_pen,772,NA,1.1323813319206237
1000,0.1,1e-5,10,0.2,mle_no_pen,773,NA,1.143547566731771
1000,0.1,1e-5,10,0.2,mle_no_pen,779,NA,1.095338257153829
1000,0.1,1e-5,10,0.2,mle_no_pen,787,NA,1.1651896317799886
1000,0.1,1e-5,10,0.2,mle_no_pen,777,NA,1.0697579741477967
1000,0.1,1e-5,10,0.2,mle_no_pen,775,NA,1.212248973051707
1000,0.1,1e-5,10,0.2,gof,813,120,17.150551323095957
1000,0.1,1e-5,10,0.2,gof,768,110,16.75934830506643
1000,0.1,1e-5,10,0.2,gof,769,90,15.926609794298807
1000,0.1,1e-5,10,0.2,gof,768,10,16.080243786176045
1000,0.1,1e-5,10,0.2,gof,794,140,16.381690724690756
1000,0.1,1e-5,10,0.2,gof,786,40,16.233920661608376
1000,0.1,1e-5,10,0.2,gof,790,50,18.418606758117676
1000,0.1,1e-5,10,0.2,gof,788,140,17.346311839421592
1000,0.1,1e-5,10,0.2,gof,788,100,17.714659217993418
1000,0.1,1e-5,10,0.2,gof,805,120,18.349872903029123
1000,0.1,1e-5,10,0.2,mle_no_pen,813,NA,1.126967191696167
1000,0.1,1e-5,10,0.2,mle_no_pen,1814,NA,1.1035033782323203
1000,0.1,1e-5,10,0.2,mle_no_pen,769,NA,1.080900768438975
1000,0.1,1e-5,10,0.2,mle_no_pen,768,NA,1.0461567600568136
1000,0.1,1e-5,10,0.2,mle_no_pen,794,NA,1.068987993399302
1000,0.1,1e-5,10,0.2,mle_no_pen,786,NA,1.038075617949168
1000,0.1,1e-5,10,0.2,mle_no_pen,790,NA,1.191263194878896
1000,0.1,1e-5,10,0.2,mle_no_pen,788,NA,1.2007907271385192
1000,0.1,1e-5,10,0.2,mle_no_pen,788,NA,1.1756043593088785
1000,0.1,1e-5,10,0.2,mle_no_pen,805,NA,1.1530853311220806
1000,0.1,1e-5,10,0.2,gof,797,100,17.17982400258382
1000,0.1,1e-5,10,0.2,gof,783,140,18.825761330127715
1000,0.1,1e-5,10,0.2,gof,801,130,17.93487066825231
1000,0.1,1e-5,10,0.2,gof,794,40,17.42319051027298
1000,0.1,1e-5,10,0.2,gof,806,20,16.723779042561848
1000,0.1,1e-5,10,0.2,gof,779,110,16.39324300289154
1000,0.1,1e-5,10,0.2,gof,768,130,17.617244243621826
1000,0.1,1e-5,10,0.2,gof,786,80,17.893228816986085
1000,0.1,1e-5,10,0.2,gof,803,120,16.635256520907085
1000,0.1,1e-5,10,0.2,gof,779,90,17.01932278474172
1000,0.1,1e-5,10,0.2,mle_no_pen,797,NA,1.2068103512128194
1000,0.1,1e-5,10,0.2,mle_no_pen,783,NA,1.1623862624168395
1000,0.1,1e-5,10,0.2,mle_no_pen,801,NA,1.057630972067515
1000,0.1,1e-5,10,0.2,mle_no_pen,794,NA,1.172964632511139
1000,0.1,1e-5,10,0.2,mle_no_pen,806,NA,1.0233838240305582
1000,0.1,1e-5,10,0.2,mle_no_pen,779,NA,1.0599512656529744
1000,0.1,1e-5,10,0.2,mle_no_pen,768,NA,1.0925374190012613
1000,0.1,1e-5,10,0.2,mle_no_pen,786,NA,1.1743884921073913
1000,0.1,1e-5,10,0.2,mle_no_pen,803,NA,1.0821034550666808
1000,0.1,1e-5,10,0.2,mle_no_pen,779,NA,1.1523921132087707
1000,0.1,1e-5,10,0.2,gof,794,140,17.55309323867162
1000,0.1,1e-5,10,0.2,gof,795,20,17.140324234962463
1000,0.1,1e-5,10,0.2,gof,781,100,16.051553678512573
1000,0.1,1e-5,10,0.2,gof,761,50,18.086634663740792
1000,0.1,1e-5,10,0.2,gof,801,120,16.73146458864212
1000,0.1,1e-5,10,0.2,gof,803,100,16.5698730190595
1000,0.1,1e-5,10,0.2,gof,799,130,17.116319266955056
1000,0.1,1e-5,10,0.2,gof,783,130,16.160113350550333
1000,0.1,1e-5,10,0.2,gof,794,90,17.097853151957192
1000,0.1,1e-5,10,0.2,gof,802,130,17.875236562887828
1000,0.1,1e-5,10,0.2,mle_no_pen,794,NA,1.116141939163208
1000,0.1,1e-5,10,0.2,mle_no_pen,795,NA,1.0676002144813537
1000,0.1,1e-5,10,0.2,mle_no_pen,781,NA,1.0229681094487508
1000,0.1,1e-5,10,0.2,mle_no_pen,761,NA,1.2437062025070191
1000,0.1,1e-5,10,0.2,mle_no_pen,801,NA,1.0999178210894267
1000,0.1,1e-5,10,0.2,mle_no_pen,803,NA,1.0605493783950806
1000,0.1,1e-5,10,0.2,mle_no_pen,799,NA,1.1860233783721923
1000,0.1,1e-5,10,0.2,mle_no_pen,783,NA,1.0190173268318177
1000,0.1,1e-5,10,0.2,mle_no_pen,794,NA,1.2814741849899292
1000,0.1,1e-5,10,0.2,mle_no_pen,802,NA,1.1743528803189596
1000,0.1,1e-5,10,0.3,gof,702,60,15.802290014425914
1000,0.1,1e-5,10,0.3,gof,693,140,14.976745367050171
1000,0.1,1e-5,10,0.3,gof,685,140,14.492911326885224
1000,0.1,1e-5,10,0.3,gof,696,120,15.996575554211935
1000,0.1,1e-5,10,0.3,gof,704,100,16.034750799338024
1000,0.1,1e-5,10,0.3,gof,707,90,15.561471390724183
1000,0.1,1e-5,10,0.3,gof,682,140,15.805271895726522
1000,0.1,1e-5,10,0.3,gof,685,100,16.715198826789855
1000,0.1,1e-5,10,0.3,gof,699,10,15.528276725610096
1000,0.1,1e-5,10,0.3,gof,704,140,15.265225625038147
1000,0.1,1e-5,10,0.3,mle_no_pen,702,NA,1.028912071386973
1000,0.1,1e-5,10,0.3,mle_no_pen,693,NA,1.035838743050893
1000,0.1,1e-5,10,0.3,mle_no_pen,685,NA,57.09094977378845
1000,0.1,1e-5,10,0.3,mle_no_pen,696,NA,1.0605461835861205
1000,0.1,1e-5,10,0.3,mle_no_pen,704,NA,59.41368865966797
1000,0.1,1e-5,10,0.3,mle_no_pen,707,NA,1.0308650771776835
1000,0.1,1e-5,10,0.3,mle_no_pen,1798,NA,1.046452287832896
1000,0.1,1e-5,10,0.3,mle_no_pen,685,NA,59.39132022857666
1000,0.1,1e-5,10,0.3,mle_no_pen,699,NA,1.0107387900352478
1000,0.1,1e-5,10,0.3,mle_no_pen,704,NA,1.0003992080688477
1000,0.1,1e-5,10,0.3,gof,700,50,15.559570356210072
1000,0.1,1e-5,10,0.3,gof,684,130,15.46675595442454
1000,0.1,1e-5,10,0.3,gof,704,140,16.19555015961329
1000,0.1,1e-5,10,0.3,gof,682,120,14.989696915944418
1000,0.1,1e-5,10,0.3,gof,677,70,14.626006031036377
1000,0.1,1e-5,10,0.3,gof,699,20,16.177820551395417
1000,0.1,1e-5,10,0.3,gof,684,130,14.549632755915324
1000,0.1,1e-5,10,0.3,gof,695,100,16.55473962624868
1000,0.1,1e-5,10,0.3,gof,695,140,15.991833913326264
1000,0.1,1e-5,10,0.3,gof,700,40,15.6303959886233
1000,0.1,1e-5,10,0.3,mle_no_pen,700,NA,1.123719902833303
1000,0.1,1e-5,10,0.3,mle_no_pen,684,NA,1.03141348361969
1000,0.1,1e-5,10,0.3,mle_no_pen,704,NA,1.096349004904429
1000,0.1,1e-5,10,0.3,mle_no_pen,682,NA,1.0075690666834514
1000,0.1,1e-5,10,0.3,mle_no_pen,677,NA,56.323848247528076
1000,0.1,1e-5,10,0.3,mle_no_pen,699,NA,1.0263701558113099
1000,0.1,1e-5,10,0.3,mle_no_pen,684,NA,57.957754373550415
1000,0.1,1e-5,10,0.3,mle_no_pen,695,NA,1.0195201873779296
1000,0.1,1e-5,10,0.3,mle_no_pen,695,NA,1.096575136979421
1000,0.1,1e-5,10,0.3,mle_no_pen,700,NA,58.24321508407593
1000,0.1,1e-5,10,0.3,gof,678,130,14.50145042737325
1000,0.1,1e-5,10,0.3,gof,709,40,15.728546333312988
1000,0.1,1e-5,10,0.3,gof,695,140,16.066397353013357
1000,0.1,1e-5,10,0.3,gof,700,140,15.493436590830486
1000,0.1,1e-5,10,0.3,gof,688,60,15.644990730285645
1000,0.1,1e-5,10,0.3,gof,684,100,14.75069481531779
1000,0.1,1e-5,10,0.3,gof,682,130,16.13517120281855
1000,0.1,1e-5,10,0.3,gof,711,140,15.40208492676417
1000,0.1,1e-5,10,0.3,gof,714,80,15.494606510798137
1000,0.1,1e-5,10,0.3,gof,692,90,16.735917723178865
1000,0.1,1e-5,10,0.3,mle_no_pen,678,NA,54.69009494781494
1000,0.1,1e-5,10,0.3,mle_no_pen,709,NA,57.11682081222534
1000,0.1,1e-5,10,0.3,mle_no_pen,695,NA,1.0209763407707215
1000,0.1,1e-5,10,0.3,mle_no_pen,700,NA,1.0818119088808695
1000,0.1,1e-5,10,0.3,mle_no_pen,688,NA,1.0562962889671326
1000,0.1,1e-5,10,0.3,mle_no_pen,684,NA,1.0066007415453593
1000,0.1,1e-5,10,0.3,mle_no_pen,682,NA,1.094442081451416
1000,0.1,1e-5,10,0.3,mle_no_pen,711,NA,58.73711180686951
1000,0.1,1e-5,10,0.3,mle_no_pen,714,NA,59.57088828086853
1000,0.1,1e-5,10,0.3,mle_no_pen,692,NA,1.0714094837506611
1000,0.1,1e-5,10,0.3,gof,681,110,15.443942705790201
1000,0.1,1e-5,10,0.3,gof,724,80,15.61068012714386
1000,0.1,1e-5,10,0.3,gof,682,140,14.97423753341039
1000,0.1,1e-5,10,0.3,gof,693,120,14.675451834996542
1000,0.1,1e-5,10,0.3,gof,687,90,15.152537202835083
1000,0.1,1e-5,10,0.3,gof,715,140,14.928526751200359
1000,0.1,1e-5,10,0.3,gof,674,80,15.392291573683421
1000,0.1,1e-5,10,0.3,gof,684,140,15.435706766446431
1000,0.1,1e-5,10,0.3,gof,714,110,15.992665513356526
1000,0.1,1e-5,10,0.3,gof,689,130,16.107442049185433
1000,0.1,1e-5,10,0.3,mle_no_pen,681,NA,1.0247841993967692
1000,0.1,1e-5,10,0.3,mle_no_pen,724,NA,59.939757347106934
1000,0.1,1e-5,10,0.3,mle_no_pen,682,NA,57.60162329673767
1000,0.1,1e-5,10,0.3,mle_no_pen,693,NA,58.663431882858276
1000,0.1,1e-5,10,0.3,mle_no_pen,687,NA,1.0054987748463948
1000,0.1,1e-5,10,0.3,mle_no_pen,715,NA,59.26887106895447
1000,0.1,1e-5,10,0.3,mle_no_pen,674,NA,1.0530251741409302
1000,0.1,1e-5,10,0.3,mle_no_pen,684,NA,1.0519840240478515
1000,0.1,1e-5,10,0.3,mle_no_pen,1103,NA,1.0482306599617004
1000,0.1,1e-5,10,0.3,mle_no_pen,689,NA,1.119884196917216
1000,0.1,1e-5,10,0.3,gof,685,80,15.075898559888204
1000,0.1,1e-5,10,0.3,gof,698,120,16.02236740589142
1000,0.1,1e-5,10,0.3,gof,681,90,15.606980574131011
1000,0.1,1e-5,10,0.3,gof,684,0,14.780721644560495
1000,0.1,1e-5,10,0.3,gof,691,50,15.407236806551616
1000,0.1,1e-5,10,0.3,gof,699,140,14.727015487353007
1000,0.1,1e-5,10,0.3,gof,714,10,14.605759104092916
1000,0.1,1e-5,10,0.3,gof,687,60,14.164904808998108
1000,0.1,1e-5,10,0.3,gof,687,30,14.653912818431854
1000,0.1,1e-5,10,0.3,gof,700,130,16.521761548519134
1000,0.1,1e-5,10,0.3,mle_no_pen,685,NA,57.8271918296814
1000,0.1,1e-5,10,0.3,mle_no_pen,698,NA,1.0529686172803243
1000,0.1,1e-5,10,0.3,mle_no_pen,681,NA,1.0488521099090575
1000,0.1,1e-5,10,0.3,mle_no_pen,684,NA,55.43012833595276
1000,0.1,1e-5,10,0.3,mle_no_pen,691,NA,1.0795930862426757
1000,0.1,1e-5,10,0.3,mle_no_pen,699,NA,1.010286796092987
1000,0.1,1e-5,10,0.3,mle_no_pen,714,NA,59.21337819099426
1000,0.1,1e-5,10,0.3,mle_no_pen,687,NA,58.255478858947754
1000,0.1,1e-5,10,0.3,mle_no_pen,687,NA,56.44932174682617
1000,0.1,1e-5,10,0.3,mle_no_pen,1846,NA,1.025062092145284
1000,0.1,1e-5,10,0.3,gof,681,140,14.096793882052104
1000,0.1,1e-5,10,0.3,gof,702,120,16.912956265608468
1000,0.1,1e-5,10,0.3,gof,703,10,15.76254141330719
1000,0.1,1e-5,10,0.3,gof,691,110,17.27982534567515
1000,0.1,1e-5,10,0.3,gof,680,110,14.573426576455434
1000,0.1,1e-5,10,0.3,gof,698,140,16.394900592168174
1000,0.1,1e-5,10,0.3,gof,691,120,14.846773346265158
1000,0.1,1e-5,10,0.3,gof,677,60,14.628818726539611
1000,0.1,1e-5,10,0.3,gof,680,120,14.999190195401509
1000,0.1,1e-5,10,0.3,gof,687,140,16.649345914522808
1000,0.1,1e-5,10,0.3,mle_no_pen,681,NA,54.858126640319824
1000,0.1,1e-5,10,0.3,mle_no_pen,702,NA,1.094306214650472
1000,0.1,1e-5,10,0.3,mle_no_pen,703,NA,59.37176251411438
1000,0.1,1e-5,10,0.3,mle_no_pen,691,NA,1.1411458770434062
1000,0.1,1e-5,10,0.3,mle_no_pen,680,NA,56.40921473503113
1000,0.1,1e-5,10,0.3,mle_no_pen,698,NA,1.1063169638315837
1000,0.1,1e-5,10,0.3,mle_no_pen,691,NA,59.64570593833923
1000,0.1,1e-5,10,0.3,mle_no_pen,677,NA,56.77147698402405
1000,0.1,1e-5,10,0.3,mle_no_pen,680,NA,58.51247477531433
1000,0.1,1e-5,10,0.3,mle_no_pen,687,NA,1.1199991544087728
1000,0.1,1e-5,10,0.3,gof,699,140,15.731982326507568
1000,0.1,1e-5,10,0.3,gof,681,110,15.490078230698904
1000,0.1,1e-5,10,0.3,gof,718,10,14.864550761381786
1000,0.1,1e-5,10,0.3,gof,692,140,15.54213163057963
1000,0.1,1e-5,10,0.3,gof,674,100,14.789090633392334
1000,0.1,1e-5,10,0.3,gof,692,140,16.199899049599967
1000,0.1,1e-5,10,0.3,gof,706,140,15.583049615224203
1000,0.1,1e-5,10,0.3,gof,678,140,16.052375562985738
1000,0.1,1e-5,10,0.3,gof,687,90,14.992903912067414
1000,0.1,1e-5,10,0.3,gof,681,110,14.977308714389801
1000,0.1,1e-5,10,0.3,mle_no_pen,699,NA,1.045706327756246
1000,0.1,1e-5,10,0.3,mle_no_pen,681,NA,1.0269421299298604
1000,0.1,1e-5,10,0.3,mle_no_pen,718,NA,58.3448441028595
1000,0.1,1e-5,10,0.3,mle_no_pen,692,NA,1.0241584300994873
1000,0.1,1e-5,10,0.3,mle_no_pen,674,NA,55.68379092216492
1000,0.1,1e-5,10,0.3,mle_no_pen,692,NA,1.0875349601109823
1000,0.1,1e-5,10,0.3,mle_no_pen,706,NA,1.0594639897346496
1000,0.1,1e-5,10,0.3,mle_no_pen,678,NA,1.0827385107676188
1000,0.1,1e-5,10,0.3,mle_no_pen,687,NA,1.078603728612264
1000,0.1,1e-5,10,0.3,mle_no_pen,681,NA,1.0054542581240336
1000,0.1,1e-5,10,0.3,gof,717,0,15.719449929396312
1000,0.1,1e-5,10,0.3,gof,706,10,16.219547673066458
1000,0.1,1e-5,10,0.3,gof,685,110,16.55614039897919
1000,0.1,1e-5,10,0.3,gof,699,120,16.39591667254766
1000,0.1,1e-5,10,0.3,gof,682,140,14.779752651850382
1000,0.1,1e-5,10,0.3,gof,685,80,15.852531150976818
1000,0.1,1e-5,10,0.3,gof,677,130,16.218500073750814
1000,0.1,1e-5,10,0.3,gof,680,90,14.866524402300517
1000,0.1,1e-5,10,0.3,gof,714,100,15.520612009366353
1000,0.1,1e-5,10,0.3,gof,707,0,16.242649944623313
1000,0.1,1e-5,10,0.3,mle_no_pen,717,NA,1.042818009853363
1000,0.1,1e-5,10,0.3,mle_no_pen,706,NA,1.0513984362284343
1000,0.1,1e-5,10,0.3,mle_no_pen,1806,NA,1.039671742916107
1000,0.1,1e-5,10,0.3,mle_no_pen,699,NA,1.0598853985468546
1000,0.1,1e-5,10,0.3,mle_no_pen,682,NA,1.0179235180219015
1000,0.1,1e-5,10,0.3,mle_no_pen,685,NA,1.0605187892913819
1000,0.1,1e-5,10,0.3,mle_no_pen,677,NA,1.051859990755717
1000,0.1,1e-5,10,0.3,mle_no_pen,680,NA,1.012072499593099
1000,0.1,1e-5,10,0.3,mle_no_pen,714,NA,1.0130079984664917
1000,0.1,1e-5,10,0.3,mle_no_pen,707,NA,1.0800503810246787
1000,0.1,1e-5,10,0.3,gof,726,60,15.155632384618123
1000,0.1,1e-5,10,0.3,gof,680,130,16.048457618554433
1000,0.1,1e-5,10,0.3,gof,684,140,15.026052888234457
1000,0.1,1e-5,10,0.3,gof,695,0,14.944985965887705
1000,0.1,1e-5,10,0.3,gof,725,0,15.143688742319743
1000,0.1,1e-5,10,0.3,gof,696,60,16.276703755060833
1000,0.1,1e-5,10,0.3,gof,691,130,16.039458902676902
1000,0.1,1e-5,10,0.3,gof,685,50,15.389524551232656
1000,0.1,1e-5,10,0.3,gof,682,50,15.301833323637645
1000,0.1,1e-5,10,0.3,gof,706,30,16.19058125416438
1000,0.1,1e-5,10,0.3,mle_no_pen,726,NA,56.679784059524536
1000,0.1,1e-5,10,0.3,mle_no_pen,680,NA,1.0972605347633362
1000,0.1,1e-5,10,0.3,mle_no_pen,684,NA,1.0631095965703328
1000,0.1,1e-5,10,0.3,mle_no_pen,695,NA,1.0455749392509461
