name,label,ccc,p_log,replicates,Method,Draw,ccc_hat,selected_lambda,time
logarithmic_fct-list/ccc_2000/p_log_0.99/replicates_6,"Logarithmic draws from true C = 2000, prob = 0.99, replicates = 6)",2000,0.99,6,mle_no_pen,r1.2,2867,NA,17.926607370376587
logarithmic_fct-list/ccc_2000/p_log_0.99/replicates_6,"Logarithmic draws from true C = 2000, prob = 0.99, replicates = 6)",2000,0.99,6,mle_no_pen,r1.3,2833,NA,17.10615611076355
logarithmic_fct-list/ccc_2000/p_log_0.99/replicates_6,"Logarithmic draws from true C = 2000, prob = 0.99, replicates = 6)",2000,0.99,6,mle_no_pen,r1.4,2848,NA,17.56082534790039
logarithmic_fct-list/ccc_1000/p_log_0.99/replicates_6,"Logarithmic draws from true C = 1000, prob = 0.99, replicates = 6)",1000,0.99,6,gof,r1.1,1562,0,2.4572601954142255
logarithmic_fct-list/ccc_1000/p_log_0.99/replicates_6,"Logarithmic draws from true C = 1000, prob = 0.99, replicates = 6)",1000,0.99,6,gof,r1.2,1445,0,2.4581250468889873
logarithmic_fct-list/ccc_1000/p_log_0.99/replicates_6,"Logarithmic draws from true C = 1000, prob = 0.99, replicates = 6)",1000,0.99,6,gof,r1.3,1564,0,2.4242096265157063
logarithmic_fct-list/ccc_1000/p_log_0.99/replicates_6,"Logarithmic draws from true C = 1000, prob = 0.99, replicates = 6)",1000,0.99,6,gof,r1.4,1446,0,2.4031283020973206
logarithmic_fct-list/ccc_1000/p_log_0.99/replicates_6,"Logarithmic draws from true C = 1000, prob = 0.99, replicates = 6)",1000,0.99,6,mle_no_pen,r1.1,1562,NA,12.73316764831543
logarithmic_fct-list/ccc_1000/p_log_0.99/replicates_6,"Logarithmic draws from true C = 1000, prob = 0.99, replicates = 6)",1000,0.99,6,mle_no_pen,r1.2,1445,NA,14.102357864379883
logarithmic_fct-list/ccc_1000/p_log_0.99/replicates_6,"Logarithmic draws from true C = 1000, prob = 0.99, replicates = 6)",1000,0.99,6,mle_no_pen,r1.3,1564,NA,14.105403900146484
logarithmic_fct-list/ccc_1000/p_log_0.99/replicates_6,"Logarithmic draws from true C = 1000, prob = 0.99, replicates = 6)",1000,0.99,6,mle_no_pen,r1.4,1446,NA,14.794491052627563
logarithmic_fct-list/ccc_2000/p_log_0.99/replicates_6,"Logarithmic draws from true C = 2000, prob = 0.99, replicates = 6)",2000,0.99,6,gof,r1.1,3095,0,3.3407487551371258
logarithmic_fct-list/ccc_2000/p_log_0.99/replicates_6,"Logarithmic draws from true C = 2000, prob = 0.99, replicates = 6)",2000,0.99,6,gof,r1.2,3118,10,3.4651977022488913
logarithmic_fct-list/ccc_2000/p_log_0.99/replicates_6,"Logarithmic draws from true C = 2000, prob = 0.99, replicates = 6)",2000,0.99,6,gof,r1.3,2842,0,3.3153313279151915
logarithmic_fct-list/ccc_2000/p_log_0.99/replicates_6,"Logarithmic draws from true C = 2000, prob = 0.99, replicates = 6)",2000,0.99,6,gof,r1.4,2865,15,3.0796589970588686
logarithmic_fct-list/ccc_2000/p_log_0.99/replicates_6,"Logarithmic draws from true C = 2000, prob = 0.99, replicates = 6)",2000,0.99,6,mle_no_pen,r1.1,3095,NA,17.51259136199951
logarithmic_fct-list/ccc_2000/p_log_0.99/replicates_6,"Logarithmic draws from true C = 2000, prob = 0.99, replicates = 6)",2000,0.99,6,mle_no_pen,r1.2,3118,NA,18.666259765625
logarithmic_fct-list/ccc_2000/p_log_0.99/replicates_6,"Logarithmic draws from true C = 2000, prob = 0.99, replicates = 6)",2000,0.99,6,mle_no_pen,r1.3,2842,NA,16.846043825149536
logarithmic_fct-list/ccc_2000/p_log_0.99/replicates_6,"Logarithmic draws from true C = 2000, prob = 0.99, replicates = 6)",2000,0.99,6,mle_no_pen,r1.4,2865,NA,18.456807851791382
logarithmic_fct-list/ccc_1000/p_log_0.99/replicates_6,"Logarithmic draws from true C = 1000, prob = 0.99, replicates = 6)",1000,0.99,6,gof,r1.1,1462,0,2.4437848130861917
logarithmic_fct-list/ccc_1000/p_log_0.99/replicates_6,"Logarithmic draws from true C = 1000, prob = 0.99, replicates = 6)",1000,0.99,6,gof,r1.2,1574,0,2.3530543128649395
logarithmic_fct-list/ccc_1000/p_log_0.99/replicates_6,"Logarithmic draws from true C = 1000, prob = 0.99, replicates = 6)",1000,0.99,6,gof,r1.3,1304,0,2.322062619527181
logarithmic_fct-list/ccc_1000/p_log_0.99/replicates_6,"Logarithmic draws from true C = 1000, prob = 0.99, replicates = 6)",1000,0.99,6,gof,r1.4,1434,0,2.43116428454717
logarithmic_fct-list/ccc_1000/p_log_0.99/replicates_6,"Logarithmic draws from true C = 1000, prob = 0.99, replicates = 6)",1000,0.99,6,mle_no_pen,r1.1,1462,NA,10.059593915939331
logarithmic_fct-list/ccc_1000/p_log_0.99/replicates_6,"Logarithmic draws from true C = 1000, prob = 0.99, replicates = 6)",1000,0.99,6,mle_no_pen,r1.2,1574,NA,13.280600786209106
logarithmic_fct-list/ccc_1000/p_log_0.99/replicates_6,"Logarithmic draws from true C = 1000, prob = 0.99, replicates = 6)",1000,0.99,6,mle_no_pen,r1.3,1304,NA,12.683923482894897
logarithmic_fct-list/ccc_1000/p_log_0.99/replicates_6,"Logarithmic draws from true C = 1000, prob = 0.99, replicates = 6)",1000,0.99,6,mle_no_pen,r1.4,1434,NA,12.997936725616455
logarithmic_fct-list/ccc_2000/p_log_0.99/replicates_6,"Logarithmic draws from true C = 2000, prob = 0.99, replicates = 6)",2000,0.99,6,gof,r1.1,3130,0,3.302559661865234
logarithmic_fct-list/ccc_2000/p_log_0.99/replicates_6,"Logarithmic draws from true C = 2000, prob = 0.99, replicates = 6)",2000,0.99,6,gof,r1.2,2855,0,3.301724350452423
logarithmic_fct-list/ccc_2000/p_log_0.99/replicates_6,"Logarithmic draws from true C = 2000, prob = 0.99, replicates = 6)",2000,0.99,6,gof,r1.3,2849,0,3.317302707831065
logarithmic_fct-list/ccc_2000/p_log_0.99/replicates_6,"Logarithmic draws from true C = 2000, prob = 0.99, replicates = 6)",2000,0.99,6,gof,r1.4,2890,40,3.286123232046763
logarithmic_fct-list/ccc_2000/p_log_0.99/replicates_6,"Logarithmic draws from true C = 2000, prob = 0.99, replicates = 6)",2000,0.99,6,mle_no_pen,r1.1,3130,NA,18.182631492614746
logarithmic_fct-list/ccc_2000/p_log_0.99/replicates_6,"Logarithmic draws from true C = 2000, prob = 0.99, replicates = 6)",2000,0.99,6,mle_no_pen,r1.2,2855,NA,17.831085681915283
logarithmic_fct-list/ccc_2000/p_log_0.99/replicates_6,"Logarithmic draws from true C = 2000, prob = 0.99, replicates = 6)",2000,0.99,6,mle_no_pen,r1.3,2849,NA,18.598685026168823
logarithmic_fct-list/ccc_2000/p_log_0.99/replicates_6,"Logarithmic draws from true C = 2000, prob = 0.99, replicates = 6)",2000,0.99,6,mle_no_pen,r1.4,2890,NA,18.28446078300476
logarithmic_fct-list/ccc_1000/p_log_0.99/replicates_6,"Logarithmic draws from true C = 1000, prob = 0.99, replicates = 6)",1000,0.99,6,gof,r1.1,1455,0,2.405286713441213
logarithmic_fct-list/ccc_1000/p_log_0.99/replicates_6,"Logarithmic draws from true C = 1000, prob = 0.99, replicates = 6)",1000,0.99,6,gof,r1.2,1427,0,2.3744055072466534
logarithmic_fct-list/ccc_1000/p_log_0.99/replicates_6,"Logarithmic draws from true C = 1000, prob = 0.99, replicates = 6)",1000,0.99,6,gof,r1.3,1556,0,2.4120442310969037
logarithmic_fct-list/ccc_1000/p_log_0.99/replicates_6,"Logarithmic draws from true C = 1000, prob = 0.99, replicates = 6)",1000,0.99,6,gof,r1.4,1564,5,2.380037228266398
logarithmic_fct-list/ccc_1000/p_log_0.99/replicates_6,"Logarithmic draws from true C = 1000, prob = 0.99, replicates = 6)",1000,0.99,6,mle_no_pen,r1.1,1455,NA,13.93909502029419
logarithmic_fct-list/ccc_1000/p_log_0.99/replicates_6,"Logarithmic draws from true C = 1000, prob = 0.99, replicates = 6)",1000,0.99,6,mle_no_pen,r1.2,1427,NA,12.8537757396698
logarithmic_fct-list/ccc_1000/p_log_0.99/replicates_6,"Logarithmic draws from true C = 1000, prob = 0.99, replicates = 6)",1000,0.99,6,mle_no_pen,r1.3,1556,NA,13.966423034667969
logarithmic_fct-list/ccc_1000/p_log_0.99/replicates_6,"Logarithmic draws from true C = 1000, prob = 0.99, replicates = 6)",1000,0.99,6,mle_no_pen,r1.4,1564,NA,12.756693601608276
logarithmic_fct-list/ccc_2000/p_log_0.99/replicates_6,"Logarithmic draws from true C = 2000, prob = 0.99, replicates = 6)",2000,0.99,6,gof,r1.1,2899,0,3.248484933376312
logarithmic_fct-list/ccc_2000/p_log_0.99/replicates_6,"Logarithmic draws from true C = 2000, prob = 0.99, replicates = 6)",2000,0.99,6,gof,r1.2,3085,0,3.2285911719004314
logarithmic_fct-list/ccc_2000/p_log_0.99/replicates_6,"Logarithmic draws from true C = 2000, prob = 0.99, replicates = 6)",2000,0.99,6,gof,r1.3,2848,40,3.2039345582326253
logarithmic_fct-list/ccc_2000/p_log_0.99/replicates_6,"Logarithmic draws from true C = 2000, prob = 0.99, replicates = 6)",2000,0.99,6,gof,r1.4,2848,0,3.2685497919718425
logarithmic_fct-list/ccc_2000/p_log_0.99/replicates_6,"Logarithmic draws from true C = 2000, prob = 0.99, replicates = 6)",2000,0.99,6,mle_no_pen,r1.1,2899,NA,18.598175764083862
logarithmic_fct-list/ccc_2000/p_log_0.99/replicates_6,"Logarithmic draws from true C = 2000, prob = 0.99, replicates = 6)",2000,0.99,6,mle_no_pen,r1.2,3085,NA,17.023635387420654
logarithmic_fct-list/ccc_2000/p_log_0.99/replicates_6,"Logarithmic draws from true C = 2000, prob = 0.99, replicates = 6)",2000,0.99,6,mle_no_pen,r1.3,2848,NA,16.69114375114441
logarithmic_fct-list/ccc_2000/p_log_0.99/replicates_6,"Logarithmic draws from true C = 2000, prob = 0.99, replicates = 6)",2000,0.99,6,mle_no_pen,r1.4,2848,NA,17.52717900276184
logarithmic_fct-list/ccc_1000/p_log_0.99/replicates_6,"Logarithmic draws from true C = 1000, prob = 0.99, replicates = 6)",1000,0.99,6,gof,r1.1,1423,0,2.2718547940254212
logarithmic_fct-list/ccc_1000/p_log_0.99/replicates_6,"Logarithmic draws from true C = 1000, prob = 0.99, replicates = 6)",1000,0.99,6,gof,r1.2,1309,0,2.387627653280894
logarithmic_fct-list/ccc_1000/p_log_0.99/replicates_6,"Logarithmic draws from true C = 1000, prob = 0.99, replicates = 6)",1000,0.99,6,gof,r1.3,1327,0,2.4622702876726787
logarithmic_fct-list/ccc_1000/p_log_0.99/replicates_6,"Logarithmic draws from true C = 1000, prob = 0.99, replicates = 6)",1000,0.99,6,gof,r1.4,1430,0,2.415063214302063
logarithmic_fct-list/ccc_1000/p_log_0.99/replicates_6,"Logarithmic draws from true C = 1000, prob = 0.99, replicates = 6)",1000,0.99,6,mle_no_pen,r1.1,1423,NA,12.624469518661499
logarithmic_fct-list/ccc_1000/p_log_0.99/replicates_6,"Logarithmic draws from true C = 1000, prob = 0.99, replicates = 6)",1000,0.99,6,mle_no_pen,r1.2,1309,NA,12.706305503845215
logarithmic_fct-list/ccc_1000/p_log_0.99/replicates_6,"Logarithmic draws from true C = 1000, prob = 0.99, replicates = 6)",1000,0.99,6,mle_no_pen,r1.3,1327,NA,12.853323936462402
logarithmic_fct-list/ccc_1000/p_log_0.99/replicates_6,"Logarithmic draws from true C = 1000, prob = 0.99, replicates = 6)",1000,0.99,6,mle_no_pen,r1.4,1430,NA,12.765485763549805
logarithmic_fct-list/ccc_2000/p_log_0.99/replicates_6,"Logarithmic draws from true C = 2000, prob = 0.99, replicates = 6)",2000,0.99,6,gof,r1.1,2600,0,3.254460783799489
logarithmic_fct-list/ccc_2000/p_log_0.99/replicates_6,"Logarithmic draws from true C = 2000, prob = 0.99, replicates = 6)",2000,0.99,6,gof,r1.2,2874,0,3.2444255550702414
logarithmic_fct-list/ccc_2000/p_log_0.99/replicates_6,"Logarithmic draws from true C = 2000, prob = 0.99, replicates = 6)",2000,0.99,6,gof,r1.3,2862,0,3.151089076201121
logarithmic_fct-list/ccc_2000/p_log_0.99/replicates_6,"Logarithmic draws from true C = 2000, prob = 0.99, replicates = 6)",2000,0.99,6,gof,r1.4,2844,0,3.311432937781016
logarithmic_fct-list/ccc_2000/p_log_0.99/replicates_6,"Logarithmic draws from true C = 2000, prob = 0.99, replicates = 6)",2000,0.99,6,mle_no_pen,r1.1,2600,NA,16.870702505111694
logarithmic_fct-list/ccc_2000/p_log_0.99/replicates_6,"Logarithmic draws from true C = 2000, prob = 0.99, replicates = 6)",2000,0.99,6,mle_no_pen,r1.2,2874,NA,17.254956007003784
logarithmic_fct-list/ccc_2000/p_log_0.99/replicates_6,"Logarithmic draws from true C = 2000, prob = 0.99, replicates = 6)",2000,0.99,6,mle_no_pen,r1.3,2862,NA,16.183287620544434
logarithmic_fct-list/ccc_2000/p_log_0.99/replicates_6,"Logarithmic draws from true C = 2000, prob = 0.99, replicates = 6)",2000,0.99,6,mle_no_pen,r1.4,2844,NA,17.077346324920654
logarithmic_fct-list/ccc_1000/p_log_0.99/replicates_6,"Logarithmic draws from true C = 1000, prob = 0.99, replicates = 6)",1000,0.99,6,gof,r1.1,1411,20,2.3227111220359804
logarithmic_fct-list/ccc_1000/p_log_0.99/replicates_6,"Logarithmic draws from true C = 1000, prob = 0.99, replicates = 6)",1000,0.99,6,gof,r1.2,1543,10,2.368849523862203
logarithmic_fct-list/ccc_1000/p_log_0.99/replicates_6,"Logarithmic draws from true C = 1000, prob = 0.99, replicates = 6)",1000,0.99,6,gof,r1.3,1428,0,2.2324688037236533
logarithmic_fct-list/ccc_1000/p_log_0.99/replicates_6,"Logarithmic draws from true C = 1000, prob = 0.99, replicates = 6)",1000,0.99,6,gof,r1.4,1441,20,2.3608569939931234
logarithmic_fct-list/ccc_1000/p_log_0.99/replicates_6,"Logarithmic draws from true C = 1000, prob = 0.99, replicates = 6)",1000,0.99,6,mle_no_pen,r1.1,1411,NA,9.378472566604614
logarithmic_fct-list/ccc_1000/p_log_0.99/replicates_6,"Logarithmic draws from true C = 1000, prob = 0.99, replicates = 6)",1000,0.99,6,mle_no_pen,r1.2,1543,NA,12.731263399124146
logarithmic_fct-list/ccc_1000/p_log_0.99/replicates_6,"Logarithmic draws from true C = 1000, prob = 0.99, replicates = 6)",1000,0.99,6,mle_no_pen,r1.3,1428,NA,12.805214643478394
logarithmic_fct-list/ccc_1000/p_log_0.99/replicates_6,"Logarithmic draws from true C = 1000, prob = 0.99, replicates = 6)",1000,0.99,6,mle_no_pen,r1.4,1441,NA,12.80076265335083
logarithmic_fct-list/ccc_2000/p_log_0.99/replicates_6,"Logarithmic draws from true C = 2000, prob = 0.99, replicates = 6)",2000,0.99,6,gof,r1.1,3071,5,3.2267692844072977
logarithmic_fct-list/ccc_2000/p_log_0.99/replicates_6,"Logarithmic draws from true C = 2000, prob = 0.99, replicates = 6)",2000,0.99,6,gof,r1.2,2871,40,3.310353684425354
logarithmic_fct-list/ccc_2000/p_log_0.99/replicates_6,"Logarithmic draws from true C = 2000, prob = 0.99, replicates = 6)",2000,0.99,6,gof,r1.3,2835,0,3.1863419810930886
logarithmic_fct-list/ccc_2000/p_log_0.99/replicates_6,"Logarithmic draws from true C = 2000, prob = 0.99, replicates = 6)",2000,0.99,6,gof,r1.4,2869,0,3.3275365591049195
logarithmic_fct-list/ccc_2000/p_log_0.99/replicates_6,"Logarithmic draws from true C = 2000, prob = 0.99, replicates = 6)",2000,0.99,6,mle_no_pen,r1.1,3071,NA,17.4627423286438
logarithmic_fct-list/ccc_2000/p_log_0.99/replicates_6,"Logarithmic draws from true C = 2000, prob = 0.99, replicates = 6)",2000,0.99,6,mle_no_pen,r1.2,2871,NA,17.07953715324402
logarithmic_fct-list/ccc_2000/p_log_0.99/replicates_6,"Logarithmic draws from true C = 2000, prob = 0.99, replicates = 6)",2000,0.99,6,mle_no_pen,r1.3,2835,NA,17.983731031417847
logarithmic_fct-list/ccc_2000/p_log_0.99/replicates_6,"Logarithmic draws from true C = 2000, prob = 0.99, replicates = 6)",2000,0.99,6,mle_no_pen,r1.4,2869,NA,17.509724140167236
logarithmic_fct-list/ccc_1000/p_log_0.99/replicates_6,"Logarithmic draws from true C = 1000, prob = 0.99, replicates = 6)",1000,0.99,6,gof,r1.1,1427,10,2.353489601612091
logarithmic_fct-list/ccc_1000/p_log_0.99/replicates_6,"Logarithmic draws from true C = 1000, prob = 0.99, replicates = 6)",1000,0.99,6,gof,r1.2,1471,0,2.320701829592387
logarithmic_fct-list/ccc_1000/p_log_0.99/replicates_6,"Logarithmic draws from true C = 1000, prob = 0.99, replicates = 6)",1000,0.99,6,gof,r1.3,1434,20,2.3157520055770875
logarithmic_fct-list/ccc_1000/p_log_0.99/replicates_6,"Logarithmic draws from true C = 1000, prob = 0.99, replicates = 6)",1000,0.99,6,gof,r1.4,1554,10,2.343179508050283
logarithmic_fct-list/ccc_1000/p_log_0.99/replicates_6,"Logarithmic draws from true C = 1000, prob = 0.99, replicates = 6)",1000,0.99,6,mle_no_pen,r1.1,1427,NA,13.748539924621582
logarithmic_fct-list/ccc_1000/p_log_0.99/replicates_6,"Logarithmic draws from true C = 1000, prob = 0.99, replicates = 6)",1000,0.99,6,mle_no_pen,r1.2,1471,NA,13.060169219970703
logarithmic_fct-list/ccc_1000/p_log_0.99/replicates_6,"Logarithmic draws from true C = 1000, prob = 0.99, replicates = 6)",1000,0.99,6,mle_no_pen,r1.3,1434,NA,12.220119714736938
logarithmic_fct-list/ccc_1000/p_log_0.99/replicates_6,"Logarithmic draws from true C = 1000, prob = 0.99, replicates = 6)",1000,0.99,6,mle_no_pen,r1.4,1554,NA,12.138409614562988
logarithmic_fct-list/ccc_2000/p_log_0.99/replicates_6,"Logarithmic draws from true C = 2000, prob = 0.99, replicates = 6)",2000,0.99,6,gof,r1.1,2849,0,3.34682860771815
logarithmic_fct-list/ccc_2000/p_log_0.99/replicates_6,"Logarithmic draws from true C = 2000, prob = 0.99, replicates = 6)",2000,0.99,6,gof,r1.2,3083,10,3.213858660062154
logarithmic_fct-list/ccc_2000/p_log_0.99/replicates_6,"Logarithmic draws from true C = 2000, prob = 0.99, replicates = 6)",2000,0.99,6,gof,r1.3,2862,0,3.1830569664637247
logarithmic_fct-list/ccc_2000/p_log_0.99/replicates_6,"Logarithmic draws from true C = 2000, prob = 0.99, replicates = 6)",2000,0.99,6,gof,r1.4,2828,0,3.322598417599996
logarithmic_fct-list/ccc_2000/p_log_0.99/replicates_6,"Logarithmic draws from true C = 2000, prob = 0.99, replicates = 6)",2000,0.99,6,mle_no_pen,r1.1,2849,NA,19.071503400802612
logarithmic_fct-list/ccc_2000/p_log_0.99/replicates_6,"Logarithmic draws from true C = 2000, prob = 0.99, replicates = 6)",2000,0.99,6,mle_no_pen,r1.2,3083,NA,18.023311376571655
logarithmic_fct-list/ccc_2000/p_log_0.99/replicates_6,"Logarithmic draws from true C = 2000, prob = 0.99, replicates = 6)",2000,0.99,6,mle_no_pen,r1.3,2862,NA,17.28882670402527
logarithmic_fct-list/ccc_2000/p_log_0.99/replicates_6,"Logarithmic draws from true C = 2000, prob = 0.99, replicates = 6)",2000,0.99,6,mle_no_pen,r1.4,2828,NA,18.7770733833313
logarithmic_fct-list/ccc_1000/p_log_0.99/replicates_6,"Logarithmic draws from true C = 1000, prob = 0.99, replicates = 6)",1000,0.99,6,gof,r1.1,1439,0,2.384426307678223
logarithmic_fct-list/ccc_1000/p_log_0.99/replicates_6,"Logarithmic draws from true C = 1000, prob = 0.99, replicates = 6)",1000,0.99,6,gof,r1.2,1547,5,2.3963071703910828
logarithmic_fct-list/ccc_1000/p_log_0.99/replicates_6,"Logarithmic draws from true C = 1000, prob = 0.99, replicates = 6)",1000,0.99,6,gof,r1.3,1593,0,2.391968309879303
logarithmic_fct-list/ccc_1000/p_log_0.99/replicates_6,"Logarithmic draws from true C = 1000, prob = 0.99, replicates = 6)",1000,0.99,6,gof,r1.4,1452,30,2.399467857678731
logarithmic_fct-list/ccc_1000/p_log_0.99/replicates_6,"Logarithmic draws from true C = 1000, prob = 0.99, replicates = 6)",1000,0.99,6,mle_no_pen,r1.1,1439,NA,13.381242513656616
logarithmic_fct-list/ccc_1000/p_log_0.99/replicates_6,"Logarithmic draws from true C = 1000, prob = 0.99, replicates = 6)",1000,0.99,6,mle_no_pen,r1.2,1547,NA,13.88136625289917
logarithmic_fct-list/ccc_1000/p_log_0.99/replicates_6,"Logarithmic draws from true C = 1000, prob = 0.99, replicates = 6)",1000,0.99,6,mle_no_pen,r1.3,1593,NA,13.061923742294312
logarithmic_fct-list/ccc_1000/p_log_0.99/replicates_6,"Logarithmic draws from true C = 1000, prob = 0.99, replicates = 6)",1000,0.99,6,mle_no_pen,r1.4,1452,NA,13.049469709396362
logarithmic_fct-list/ccc_2000/p_log_0.99/replicates_6,"Logarithmic draws from true C = 2000, prob = 0.99, replicates = 6)",2000,0.99,6,gof,r1.1,3079,10,3.313546903928121
logarithmic_fct-list/ccc_2000/p_log_0.99/replicates_6,"Logarithmic draws from true C = 2000, prob = 0.99, replicates = 6)",2000,0.99,6,gof,r1.2,3145,0,3.215628814697266
logarithmic_fct-list/ccc_2000/p_log_0.99/replicates_6,"Logarithmic draws from true C = 2000, prob = 0.99, replicates = 6)",2000,0.99,6,gof,r1.3,3142,10,3.2817473649978637
logarithmic_fct-list/ccc_2000/p_log_0.99/replicates_6,"Logarithmic draws from true C = 2000, prob = 0.99, replicates = 6)",2000,0.99,6,gof,r1.4,3114,0,3.114039210478465
logarithmic_fct-list/ccc_2000/p_log_0.99/replicates_6,"Logarithmic draws from true C = 2000, prob = 0.99, replicates = 6)",2000,0.99,6,mle_no_pen,r1.1,3079,NA,17.929293870925903
logarithmic_fct-list/ccc_2000/p_log_0.99/replicates_6,"Logarithmic draws from true C = 2000, prob = 0.99, replicates = 6)",2000,0.99,6,mle_no_pen,r1.2,3145,NA,17.477840900421143
logarithmic_fct-list/ccc_2000/p_log_0.99/replicates_6,"Logarithmic draws from true C = 2000, prob = 0.99, replicates = 6)",2000,0.99,6,mle_no_pen,r1.3,3142,NA,16.88627028465271
logarithmic_fct-list/ccc_2000/p_log_0.99/replicates_6,"Logarithmic draws from true C = 2000, prob = 0.99, replicates = 6)",2000,0.99,6,mle_no_pen,r1.4,3114,NA,17.575220584869385
logarithmic_fct-list/ccc_1000/p_log_0.99/replicates_6,"Logarithmic draws from true C = 1000, prob = 0.99, replicates = 6)",1000,0.99,6,gof,r1.1,1428,0,2.3266619284947714
logarithmic_fct-list/ccc_1000/p_log_0.99/replicates_6,"Logarithmic draws from true C = 1000, prob = 0.99, replicates = 6)",1000,0.99,6,gof,r1.2,1549,0,2.3762922406196596
logarithmic_fct-list/ccc_1000/p_log_0.99/replicates_6,"Logarithmic draws from true C = 1000, prob = 0.99, replicates = 6)",1000,0.99,6,gof,r1.3,1549,20,2.328546957174937
logarithmic_fct-list/ccc_1000/p_log_0.99/replicates_6,"Logarithmic draws from true C = 1000, prob = 0.99, replicates = 6)",1000,0.99,6,gof,r1.4,1443,0,2.3201117396354674
logarithmic_fct-list/ccc_1000/p_log_0.99/replicates_6,"Logarithmic draws from true C = 1000, prob = 0.99, replicates = 6)",1000,0.99,6,mle_no_pen,r1.1,1428,NA,12.908145189285278
logarithmic_fct-list/ccc_1000/p_log_0.99/replicates_6,"Logarithmic draws from true C = 1000, prob = 0.99, replicates = 6)",1000,0.99,6,mle_no_pen,r1.2,1549,NA,12.933553218841553
