method,ccc,alpha,delta,r,ccc_hat,absolute_error,alpha_hat,delta_hat,selected_lambda,time,sim_subset,draw,id,eta,alpha_delta_r
[4] CV GOF,1e3,0.01,1e-5,6,231.8,768.2,0.0809169212408507,9.841639769935132e-6,50,4799.527999999998,11,5,55,"(1e-02, 1e-05)","((1e-02, 1e-05),6)"
[0] MLE,1e3,0.01,1e-5,10,2337,1337,0.004132596856753579,8.328191828497901e-6,NA,101.27600000000007,11,1,51,"(1e-02, 1e-05)","((1e-02, 1e-05),10)"
[0] MLE,1e3,0.01,1e-5,10,1822,822,0.005636126579879566,1.0164025519779776e-5,NA,102.69999999999982,11,2,52,"(1e-02, 1e-05)","((1e-02, 1e-05),10)"
[0] MLE,1e3,0.01,1e-5,10,1332,332,0.0073545010365744295,1.0300908383196072e-5,NA,95.452,11,3,53,"(1e-02, 1e-05)","((1e-02, 1e-05),10)"
[0] MLE,1e3,0.01,1e-5,10,1217,217,0.007859035573461232,1.0323372422987852e-5,NA,91.49000000000001,11,4,54,"(1e-02, 1e-05)","((1e-02, 1e-05),10)"
[0] MLE,1e3,0.01,1e-5,10,2133,1133,0.0046425107454279085,1.025079948465361e-5,NA,101.07299999999987,11,5,55,"(1e-02, 1e-05)","((1e-02, 1e-05),10)"
[1] Min Var,1e3,0.01,1e-5,10,206.25,793.75,0.07856354200498328,8.915260755821473e-6,60,21040.31899999999,11,1,51,"(1e-02, 1e-05)","((1e-02, 1e-05),10)"
[1] Min Var,1e3,0.01,1e-5,10,173.2,826.8,0.10009776902143029,1.113385903043352e-5,60,22465.063000000024,11,2,52,"(1e-02, 1e-05)","((1e-02, 1e-05),10)"
[1] Min Var,1e3,0.01,1e-5,10,159.55,840.45,0.11135156439418978,1.1158943129584518e-5,55,21471.359999999986,11,3,53,"(1e-02, 1e-05)","((1e-02, 1e-05),10)"
[1] Min Var,1e3,0.01,1e-5,10,166.95,833.05,0.09731915945799466,1.1531524736115879e-5,55,20508.070999999996,11,4,54,"(1e-02, 1e-05)","((1e-02, 1e-05),10)"
[1] Min Var,1e3,0.01,1e-5,10,186.75,813.25,0.08859380125889364,1.0553581117005653e-5,55,21272.168000000005,11,5,55,"(1e-02, 1e-05)","((1e-02, 1e-05),10)"
[2] CV likelihood,1e3,0.01,1e-5,10,2141.6,1141.6,0.004544491948646576,9.249556851914713e-6,0,7149.726999999999,11,1,51,"(1e-02, 1e-05)","((1e-02, 1e-05),10)"
[2] CV likelihood,1e3,0.01,1e-5,10,1433.4,433.4000000000001,0.007282568447299358,9.921739867090633e-6,0,8041.803,11,2,52,"(1e-02, 1e-05)","((1e-02, 1e-05),10)"
[2] CV likelihood,1e3,0.01,1e-5,10,713.6,286.4,0.02831710039033227,1.0762619736900939e-5,0,7531.548999999999,11,3,53,"(1e-02, 1e-05)","((1e-02, 1e-05),10)"
[2] CV likelihood,1e3,0.01,1e-5,10,376.3,623.7,0.031085896463005157,1.1850508172561047e-5,10,7340.626000000004,11,4,54,"(1e-02, 1e-05)","((1e-02, 1e-05),10)"
[2] CV likelihood,1e3,0.01,1e-5,10,2053.6,1053.6,0.004878946241816179,9.951855227041373e-6,0,7611.468999999997,11,5,55,"(1e-02, 1e-05)","((1e-02, 1e-05),10)"
[3] GOF,1e3,0.01,1e-5,10,1403,403,0.006987900302919153,8.29135767550254e-6,40,1978.4619999999995,11,1,51,"(1e-02, 1e-05)","((1e-02, 1e-05),10)"
[3] GOF,1e3,0.01,1e-5,10,212,788,0.06848234289776435,7.752878433331796e-6,60,2089.1190000000024,11,2,52,"(1e-02, 1e-05)","((1e-02, 1e-05),10)"
[3] GOF,1e3,0.01,1e-5,10,205,795,0.06543237615736237,8.23156583012991e-6,25,2030.4399999999987,11,3,53,"(1e-02, 1e-05)","((1e-02, 1e-05),10)"
[3] GOF,1e3,0.01,1e-5,10,211,789,0.057327364401727414,6.686693630905009e-6,60,1970.9219999999987,11,4,54,"(1e-02, 1e-05)","((1e-02, 1e-05),10)"
[3] GOF,1e3,0.01,1e-5,10,378,622,0.03048399519990902,8.800344012490261e-6,55,2019.9069999999992,11,5,55,"(1e-02, 1e-05)","((1e-02, 1e-05),10)"
[4] CV GOF,1e3,0.01,1e-5,10,293.1,706.9,0.062490411339888655,9.008967644463632e-6,55,6572.574999999997,11,1,51,"(1e-02, 1e-05)","((1e-02, 1e-05),10)"
[4] CV GOF,1e3,0.01,1e-5,10,186.2,813.8,0.09542718743461878,1.0220633320312323e-5,50,7371.9330000000045,11,2,52,"(1e-02, 1e-05)","((1e-02, 1e-05),10)"
[4] CV GOF,1e3,0.01,1e-5,10,161.2,838.8,0.10977702508952827,1.1420403386147064e-5,60,6879.7179999999935,11,3,53,"(1e-02, 1e-05)","((1e-02, 1e-05),10)"
[4] CV GOF,1e3,0.01,1e-5,10,162,838,0.09876264962170292,1.0906314773510754e-5,45,6762.145999999993,11,4,54,"(1e-02, 1e-05)","((1e-02, 1e-05),10)"
[4] CV GOF,1e3,0.01,1e-5,10,253.6,746.4,0.08313957717758146,9.763366542119815e-6,60,7053.69200000001,11,5,55,"(1e-02, 1e-05)","((1e-02, 1e-05),10)"
[0] MLE,1e3,0.01,1e-5,14,1822,822,0.0054481213769846095,8.995146031225965e-6,NA,139.82999999999993,11,1,51,"(1e-02, 1e-05)","((1e-02, 1e-05),14)"
[0] MLE,1e3,0.01,1e-5,14,1485,485,0.0066924105836171565,1.0303459535181459e-5,NA,136.8760000000002,11,2,52,"(1e-02, 1e-05)","((1e-02, 1e-05),14)"
[0] MLE,1e3,0.01,1e-5,14,1647,647,0.005916513038306298,1.0829961162794838e-5,NA,132.19399999999996,11,3,53,"(1e-02, 1e-05)","((1e-02, 1e-05),14)"
[0] MLE,1e3,0.01,1e-5,14,1306,306,0.0074622876288695,9.161373494824914e-6,NA,136.09000000000015,11,4,54,"(1e-02, 1e-05)","((1e-02, 1e-05),14)"
[0] MLE,1e3,0.01,1e-5,14,1752,752,0.005642425099029484,1.0671757146742157e-5,NA,129.6519999999996,11,5,55,"(1e-02, 1e-05)","((1e-02, 1e-05),14)"
[1] Min Var,1e3,0.01,1e-5,14,288.3,711.7,0.06648427305322563,9.049168970765268e-6,55,27308.37400000001,11,1,51,"(1e-02, 1e-05)","((1e-02, 1e-05),14)"
[1] Min Var,1e3,0.01,1e-5,14,167.05,832.95,0.10012338646315193,1.0919231658905688e-5,55,27896.23999999999,11,2,52,"(1e-02, 1e-05)","((1e-02, 1e-05),14)"
[1] Min Var,1e3,0.01,1e-5,14,174.85,825.15,0.09338619367034591,1.2089994794405245e-5,55,28452.207000000053,11,3,53,"(1e-02, 1e-05)","((1e-02, 1e-05),14)"
[1] Min Var,1e3,0.01,1e-5,14,222.5,777.5,0.0801350989558597,9.73833548507337e-6,50,29255.576,11,4,54,"(1e-02, 1e-05)","((1e-02, 1e-05),14)"
[1] Min Var,1e3,0.01,1e-5,14,237.3,762.7,0.07799490964395252,1.103459782378426e-5,60,28029.542999999947,11,5,55,"(1e-02, 1e-05)","((1e-02, 1e-05),14)"
[2] CV likelihood,1e3,0.01,1e-5,14,2064.9,1064.9,0.004900011313331605,8.888736198089255e-6,0,10185.144,11,1,51,"(1e-02, 1e-05)","((1e-02, 1e-05),14)"
[2] CV likelihood,1e3,0.01,1e-5,14,1372,372,0.007635393120405372,1.0124979856877935e-5,0,10415.940000000002,11,2,52,"(1e-02, 1e-05)","((1e-02, 1e-05),14)"
[2] CV likelihood,1e3,0.01,1e-5,14,1520.1,520.0999999999999,0.006581303732442286,1.1035221259721731e-5,0,10067.543000000005,11,3,53,"(1e-02, 1e-05)","((1e-02, 1e-05),14)"
[2] CV likelihood,1e3,0.01,1e-5,14,1344.1,344.0999999999999,0.009132718499477402,9.187002435153284e-6,10,10082.529999999999,11,4,54,"(1e-02, 1e-05)","((1e-02, 1e-05),14)"
[2] CV likelihood,1e3,0.01,1e-5,14,1690.7,690.7,0.006042436165133333,1.0898652117203698e-5,0,9747.619000000006,11,5,55,"(1e-02, 1e-05)","((1e-02, 1e-05),14)"
[3] GOF,1e3,0.01,1e-5,14,1320,320,0.0076202815743916085,8.851194897788486e-6,40,2775.2419999999984,11,1,51,"(1e-02, 1e-05)","((1e-02, 1e-05),14)"
[3] GOF,1e3,0.01,1e-5,14,205,795,0.06707308083013112,7.923435039636612e-6,60,2735.770000000004,11,2,52,"(1e-02, 1e-05)","((1e-02, 1e-05),14)"
[3] GOF,1e3,0.01,1e-5,14,378,622,0.029679401827869215,9.03518416158183e-6,45,2802.644999999997,11,3,53,"(1e-02, 1e-05)","((1e-02, 1e-05),14)"
[3] GOF,1e3,0.01,1e-5,14,256,744,0.04566826006358404,9.156782898231728e-6,35,2803.6820000000007,11,4,54,"(1e-02, 1e-05)","((1e-02, 1e-05),14)"
[3] GOF,1e3,0.01,1e-5,14,1272,272,0.00787433487370752,1.0238546961184084e-5,60,2607.9760000000024,11,5,55,"(1e-02, 1e-05)","((1e-02, 1e-05),14)"
[4] CV GOF,1e3,0.01,1e-5,14,488.1,511.9,0.03463313585953374,7.330967459064455e-6,50,10115.616000000009,11,1,51,"(1e-02, 1e-05)","((1e-02, 1e-05),14)"
[4] CV GOF,1e3,0.01,1e-5,14,169.9,830.1,0.10441215179243171,1.1259352291827141e-5,55,10441.315999999992,11,2,52,"(1e-02, 1e-05)","((1e-02, 1e-05),14)"
[4] CV GOF,1e3,0.01,1e-5,14,183.1,816.9,0.08614210877461359,1.0404101160143888e-5,60,10109.09599999999,11,3,53,"(1e-02, 1e-05)","((1e-02, 1e-05),14)"
[4] CV GOF,1e3,0.01,1e-5,14,291.1,708.9,0.08184382824148265,1.0030155886762636e-5,60,10096.263999999996,11,4,54,"(1e-02, 1e-05)","((1e-02, 1e-05),14)"
[4] CV GOF,1e3,0.01,1e-5,14,765.8,234.20000000000005,0.03357679035754134,1.0089857588737367e-5,30,9784.883999999991,11,5,55,"(1e-02, 1e-05)","((1e-02, 1e-05),14)"
[0] MLE,1e3,0.1,0.1,6,950,50,0.11365201312253231,0.09995950178041507,NA,61.934,12,1,56,"(1e-01, 1e-01)","((1e-01, 1e-01),6)"
[0] MLE,1e3,0.1,0.1,6,813,187,0.1320809706023846,0.10517841692397271,NA,60.058,12,2,57,"(1e-01, 1e-01)","((1e-01, 1e-01),6)"
[0] MLE,1e3,0.1,0.1,6,825,175,0.12233807282695254,0.09789842284611602,NA,57.333,12,3,58,"(1e-01, 1e-01)","((1e-01, 1e-01),6)"
[0] MLE,1e3,0.1,0.1,6,1122,122,0.08995658544534088,0.10016530673056777,NA,64.61499999999998,12,4,59,"(1e-01, 1e-01)","((1e-01, 1e-01),6)"
[0] MLE,1e3,0.1,0.1,6,548,452,0.20482730194314017,0.10366145053667293,NA,56.254999999999995,12,5,60,"(1e-01, 1e-01)","((1e-01, 1e-01),6)"
[1] Min Var,1e3,0.1,0.1,6,338.9,661.1,0.5874266475161516,0.17510983090661922,50,14420.101,12,1,56,"(1e-01, 1e-01)","((1e-01, 1e-01),6)"
[1] Min Var,1e3,0.1,0.1,6,306.95,693.05,0.6889667627919637,0.19373367512473938,50,14333.187,12,2,57,"(1e-01, 1e-01)","((1e-01, 1e-01),6)"
[1] Min Var,1e3,0.1,0.1,6,313.3,686.7,0.6030629635284133,0.17254079372821066,50,13817.122999999996,12,3,58,"(1e-01, 1e-01)","((1e-01, 1e-01),6)"
[1] Min Var,1e3,0.1,0.1,6,325.4,674.6,0.6142646927683585,0.18468262759966764,60,14423.851999999999,12,4,59,"(1e-01, 1e-01)","((1e-01, 1e-01),6)"
[1] Min Var,1e3,0.1,0.1,6,267.75,732.25,0.8465765480635723,0.19532841555409672,55,13905.469999999994,12,5,60,"(1e-01, 1e-01)","((1e-01, 1e-01),6)"
[2] CV likelihood,1e3,0.1,0.1,6,851.5,148.5,0.1409745634742019,0.10690197011046856,5,4758.506,12,1,56,"(1e-01, 1e-01)","((1e-01, 1e-01),6)"
[2] CV likelihood,1e3,0.1,0.1,6,789.4,210.60000000000002,0.17228751955616414,0.11303773875622343,0,4833.094,12,2,57,"(1e-01, 1e-01)","((1e-01, 1e-01),6)"
[2] CV likelihood,1e3,0.1,0.1,6,1321.7,321.70000000000005,0.11049545852861929,0.0925294936897597,0,4508.8499999999985,12,3,58,"(1e-01, 1e-01)","((1e-01, 1e-01),6)"
[2] CV likelihood,1e3,0.1,0.1,6,1075.2,75.20000000000005,0.09509209941034749,0.09958762308904165,0,4755.687,12,4,59,"(1e-01, 1e-01)","((1e-01, 1e-01),6)"
[2] CV likelihood,1e3,0.1,0.1,6,577.7,422.29999999999995,0.20794559373781296,0.10731906922672824,0,4651.972000000002,12,5,60,"(1e-01, 1e-01)","((1e-01, 1e-01),6)"
[3] GOF,1e3,0.1,0.1,6,950,50,0.11365201312253231,0.09995950178041507,0,901.806,12,1,56,"(1e-01, 1e-01)","((1e-01, 1e-01),6)"
[3] GOF,1e3,0.1,0.1,6,813,187,0.1320809706023846,0.10517841692397271,0,898.299,12,2,57,"(1e-01, 1e-01)","((1e-01, 1e-01),6)"
[3] GOF,1e3,0.1,0.1,6,825,175,0.12233807282695254,0.09789842284611602,0,843.2879999999998,12,3,58,"(1e-01, 1e-01)","((1e-01, 1e-01),6)"
[3] GOF,1e3,0.1,0.1,6,1122,122,0.08995658544534088,0.10016530673056777,0,951.6930000000002,12,4,59,"(1e-01, 1e-01)","((1e-01, 1e-01),6)"
[3] GOF,1e3,0.1,0.1,6,548,452,0.20482730194314017,0.10366145053667293,0,847.3349999999996,12,5,60,"(1e-01, 1e-01)","((1e-01, 1e-01),6)"
[4] CV GOF,1e3,0.1,0.1,6,1216.7,216.70000000000005,0.09741244836152878,0.09962456467272027,0,7465.169,12,1,56,"(1e-01, 1e-01)","((1e-01, 1e-01),6)"
[4] CV GOF,1e3,0.1,0.1,6,789.4,210.60000000000002,0.1722875449920866,0.11303773871107421,0,7406.104000000001,12,2,57,"(1e-01, 1e-01)","((1e-01, 1e-01),6)"
[4] CV GOF,1e3,0.1,0.1,6,1321.7,321.70000000000005,0.11049545852946722,0.09252949369323248,0,6899.632000000001,12,3,58,"(1e-01, 1e-01)","((1e-01, 1e-01),6)"
[4] CV GOF,1e3,0.1,0.1,6,1075.2,75.20000000000005,0.09509209940798988,0.09958762308162689,0,7263.685000000001,12,4,59,"(1e-01, 1e-01)","((1e-01, 1e-01),6)"
[4] CV GOF,1e3,0.1,0.1,6,577.7,422.29999999999995,0.20794559437375776,0.10731895326086832,0,7054.351000000002,12,5,60,"(1e-01, 1e-01)","((1e-01, 1e-01),6)"
[0] MLE,1e3,0.1,0.1,10,1e3,0,0.10349174225601565,0.09788115905908955,NA,96.43200000000002,12,1,56,"(1e-01, 1e-01)","((1e-01, 1e-01),10)"
[0] MLE,1e3,0.1,0.1,10,813,187,0.12954967575949392,0.10590076255824439,NA,99.15200000000004,12,2,57,"(1e-01, 1e-01)","((1e-01, 1e-01),10)"
[0] MLE,1e3,0.1,0.1,10,714,286,0.14887902840385783,0.09827447453706871,NA,102.55499999999995,12,3,58,"(1e-01, 1e-01)","((1e-01, 1e-01),10)"
[0] MLE,1e3,0.1,0.1,10,791,209,0.13415409898074862,0.10287028001842717,NA,100.00999999999999,12,4,59,"(1e-01, 1e-01)","((1e-01, 1e-01),10)"
[0] MLE,1e3,0.1,0.1,10,1254,254,0.07902548290273965,0.09707277505916109,NA,94.78200000000004,12,5,60,"(1e-01, 1e-01)","((1e-01, 1e-01),10)"
[1] Min Var,1e3,0.1,0.1,10,379.35,620.65,0.43720845355466387,0.150923311609281,60,21599.592000000004,12,1,56,"(1e-01, 1e-01)","((1e-01, 1e-01),10)"
[1] Min Var,1e3,0.1,0.1,10,353.95,646.05,0.4784165560200574,0.16328887179040402,60,21546.30600000001,12,2,57,"(1e-01, 1e-01)","((1e-01, 1e-01),10)"
[1] Min Var,1e3,0.1,0.1,10,340.1,659.9,0.5004857405225722,0.15102289041479403,60,22460.294000000024,12,3,58,"(1e-01, 1e-01)","((1e-01, 1e-01),10)"
[1] Min Var,1e3,0.1,0.1,10,360.85,639.15,0.45641935748300083,0.1540455067425318,55,21377.540000000008,12,4,59,"(1e-01, 1e-01)","((1e-01, 1e-01),10)"
[1] Min Var,1e3,0.1,0.1,10,395.2,604.8,0.4102210120758074,0.15113874536069666,60,20856.603000000003,12,5,60,"(1e-01, 1e-01)","((1e-01, 1e-01),10)"
[2] CV likelihood,1e3,0.1,0.1,10,1120,120,0.10214440074058061,0.0956862107075459,0,7170.961000000003,12,1,56,"(1e-01, 1e-01)","((1e-01, 1e-01),10)"
[2] CV likelihood,1e3,0.1,0.1,10,876.8,123.20000000000005,0.13122382786213466,0.10473961675274414,0,7401.234000000004,12,2,57,"(1e-01, 1e-01)","((1e-01, 1e-01),10)"
[2] CV likelihood,1e3,0.1,0.1,10,722.8,277.20000000000005,0.1578655586409074,0.10092426896905306,0,7656.317999999999,12,3,58,"(1e-01, 1e-01)","((1e-01, 1e-01),10)"
[2] CV likelihood,1e3,0.1,0.1,10,835.2,164.79999999999995,0.13220689832185317,0.10259022136892822,0,7473.678999999989,12,4,59,"(1e-01, 1e-01)","((1e-01, 1e-01),10)"
[2] CV likelihood,1e3,0.1,0.1,10,2086.5,1086.5,0.06858445241954547,0.09462741975855986,0,7009.0580000000045,12,5,60,"(1e-01, 1e-01)","((1e-01, 1e-01),10)"
[3] GOF,1e3,0.1,0.1,10,1e3,0,0.10349174225601565,0.09788115905908955,0,1398.0820000000003,12,1,56,"(1e-01, 1e-01)","((1e-01, 1e-01),10)"
[3] GOF,1e3,0.1,0.1,10,813,187,0.12954967575949392,0.10590076255824439,0,1395.4719999999998,12,2,57,"(1e-01, 1e-01)","((1e-01, 1e-01),10)"
[3] GOF,1e3,0.1,0.1,10,714,286,0.14887902840385783,0.09827447453706871,0,1445.987000000001,12,3,58,"(1e-01, 1e-01)","((1e-01, 1e-01),10)"
[3] GOF,1e3,0.1,0.1,10,791,209,0.13415409898074862,0.10287028001842717,0,1410.8320000000003,12,4,59,"(1e-01, 1e-01)","((1e-01, 1e-01),10)"
[3] GOF,1e3,0.1,0.1,10,1254,254,0.07902548290273965,0.09707277505916109,0,1362.7510000000002,12,5,60,"(1e-01, 1e-01)","((1e-01, 1e-01),10)"
[4] CV GOF,1e3,0.1,0.1,10,1120,120,0.10214440074169458,0.09568621070783864,0,10442.476999999999,12,1,56,"(1e-01, 1e-01)","((1e-01, 1e-01),10)"
[4] CV GOF,1e3,0.1,0.1,10,876.8,123.20000000000005,0.13122378629531817,0.10473963224441427,0,10806.604000000007,12,2,57,"(1e-01, 1e-01)","((1e-01, 1e-01),10)"
[4] CV GOF,1e3,0.1,0.1,10,722.8,277.20000000000005,0.15786555863955803,0.10092426896749175,0,11154.900999999998,12,3,58,"(1e-01, 1e-01)","((1e-01, 1e-01),10)"
[4] CV GOF,1e3,0.1,0.1,10,835.2,164.79999999999995,0.13220704595821006,0.10258990414583366,0,10996.414999999994,12,4,59,"(1e-01, 1e-01)","((1e-01, 1e-01),10)"
[4] CV GOF,1e3,0.1,0.1,10,2076.9,1076.9,0.06865685063381186,0.09464169769910041,0,10162.444000000003,12,5,60,"(1e-01, 1e-01)","((1e-01, 1e-01),10)"
[0] MLE,1e3,0.1,0.1,14,950,50,0.10855698791177955,0.09989910353925446,NA,136.06100000000015,12,1,56,"(1e-01, 1e-01)","((1e-01, 1e-01),14)"
[0] MLE,1e3,0.1,0.1,14,765,235,0.13899549909748793,0.10088002144072915,NA,142.2729999999999,12,2,57,"(1e-01, 1e-01)","((1e-01, 1e-01),14)"
[0] MLE,1e3,0.1,0.1,14,791,209,0.1348441062189511,0.10225507543935158,NA,134.779,12,3,58,"(1e-01, 1e-01)","((1e-01, 1e-01),14)"
[0] MLE,1e3,0.1,0.1,14,868,132,0.11981145480264854,0.10377029530437246,NA,136.66800000000012,12,4,59,"(1e-01, 1e-01)","((1e-01, 1e-01),14)"
[0] MLE,1e3,0.1,0.1,14,966,34,0.10348577211032782,0.10014945390105465,NA,125.31800000000021,12,5,60,"(1e-01, 1e-01)","((1e-01, 1e-01),14)"
[1] Min Var,1e3,0.1,0.1,14,451.4,548.6,0.3132313632637636,0.13324889790074704,55,29330.95199999999,12,1,56,"(1e-01, 1e-01)","((1e-01, 1e-01),14)"
[1] Min Var,1e3,0.1,0.1,14,391.5,608.5,0.3867677683520196,0.13967302137495818,60,28365.266999999993,12,2,57,"(1e-01, 1e-01)","((1e-01, 1e-01),14)"
[1] Min Var,1e3,0.1,0.1,14,415.55,584.45,0.3523458908532343,0.13700881731748896,55,29359.684999999998,12,3,58,"(1e-01, 1e-01)","((1e-01, 1e-01),14)"
[1] Min Var,1e3,0.1,0.1,14,426.8,573.2,0.34422297246723477,0.1408500488659915,55,28672.24900000001,12,4,59,"(1e-01, 1e-01)","((1e-01, 1e-01),14)"
[1] Min Var,1e3,0.1,0.1,14,412.9,587.1,0.34801925202745837,0.14009825497007952,60,27635.603000000003,12,5,60,"(1e-01, 1e-01)","((1e-01, 1e-01),14)"
[2] CV likelihood,1e3,0.1,0.1,14,1012,12,0.11143879820423508,0.10087495270566538,0,9889.028999999995,12,1,56,"(1e-01, 1e-01)","((1e-01, 1e-01),14)"
[2] CV likelihood,1e3,0.1,0.1,14,760.4,239.60000000000002,0.14145623600449345,0.09965063847082657,0,9809.371999999974,12,2,57,"(1e-01, 1e-01)","((1e-01, 1e-01),14)"
[2] CV likelihood,1e3,0.1,0.1,14,756.1,243.89999999999998,0.14377520908935282,0.10279549582222974,0,9830.065000000002,12,3,58,"(1e-01, 1e-01)","((1e-01, 1e-01),14)"
[2] CV likelihood,1e3,0.1,0.1,14,979.3,20.700000000000045,0.12903055765692786,0.10567576424614884,0,9577.013999999996,12,4,59,"(1e-01, 1e-01)","((1e-01, 1e-01),14)"
[2] CV likelihood,1e3,0.1,0.1,14,955.7,44.299999999999955,0.10920288199517218,0.10105149506124775,5,9446.611000000004,12,5,60,"(1e-01, 1e-01)","((1e-01, 1e-01),14)"
[3] GOF,1e3,0.1,0.1,14,950,50,0.10855698791177955,0.09989910353925446,0,1955.8330000000024,12,1,56,"(1e-01, 1e-01)","((1e-01, 1e-01),14)"
[3] GOF,1e3,0.1,0.1,14,765,235,0.1390789656753944,0.10089342604846432,5,2064.8019999999997,12,2,57,"(1e-01, 1e-01)","((1e-01, 1e-01),14)"
[3] GOF,1e3,0.1,0.1,14,791,209,0.1348441062189511,0.10225507543935158,0,1953.1620000000003,12,3,58,"(1e-01, 1e-01)","((1e-01, 1e-01),14)"
[3] GOF,1e3,0.1,0.1,14,868,132,0.11981145480264854,0.10377029530437246,0,1905.5979999999981,12,4,59,"(1e-01, 1e-01)","((1e-01, 1e-01),14)"
[3] GOF,1e3,0.1,0.1,14,966,34,0.10348577211032782,0.10014945390105465,0,1791.0279999999984,12,5,60,"(1e-01, 1e-01)","((1e-01, 1e-01),14)"
[4] CV GOF,1e3,0.1,0.1,14,1012,12,0.11143868108324499,0.10087537049176869,0,14838.885999999999,12,1,56,"(1e-01, 1e-01)","((1e-01, 1e-01),14)"
[4] CV GOF,1e3,0.1,0.1,14,760.4,239.60000000000002,0.14145629897319298,0.09965057538560126,0,14575.111999999994,12,2,57,"(1e-01, 1e-01)","((1e-01, 1e-01),14)"
[4] CV GOF,1e3,0.1,0.1,14,756.1,243.89999999999998,0.14377518139023301,0.10279550884515819,0,14757.932,12,3,58,"(1e-01, 1e-01)","((1e-01, 1e-01),14)"
[4] CV GOF,1e3,0.1,0.1,14,979.3,20.700000000000045,0.12903055766505236,0.10567576425322743,0,14276.818,12,4,59,"(1e-01, 1e-01)","((1e-01, 1e-01),14)"
[4] CV GOF,1e3,0.1,0.1,14,1148,148,0.08971598447955614,0.09780455439283062,0,14036.138999999996,12,5,60,"(1e-01, 1e-01)","((1e-01, 1e-01),14)"
[0] MLE,1e3,0.01,1e-5,6,2599,1599,0.0040404767060440916,8.93395848239631e-6,NA,66.47999999999996,12,1,56,"(1e-02, 1e-05)","((1e-02, 1e-05),6)"
[0] MLE,1e3,0.01,1e-5,6,1725,725,0.005646077268618981,1.084803076393749e-5,NA,54.759000000000015,12,2,57,"(1e-02, 1e-05)","((1e-02, 1e-05),6)"
[0] MLE,1e3,0.01,1e-5,6,1733,733,0.0056000616685100675,1.0324129665460108e-5,NA,59.87299999999999,12,3,58,"(1e-02, 1e-05)","((1e-02, 1e-05),6)"
[0] MLE,1e3,0.01,1e-5,6,1428,428,0.007102714266614558,8.319980780611361e-6,NA,61.65799999999996,12,4,59,"(1e-02, 1e-05)","((1e-02, 1e-05),6)"
[0] MLE,1e3,0.01,1e-5,6,1846,846,0.005385045427448748,8.340514893032932e-6,NA,64.32900000000006,12,5,60,"(1e-02, 1e-05)","((1e-02, 1e-05),6)"
[1] Min Var,1e3,0.01,1e-5,6,384.95,615.05,0.04733230452726288,6.761020091424936e-6,45,16184.542000000001,12,1,56,"(1e-02, 1e-05)","((1e-02, 1e-05),6)"
[1] Min Var,1e3,0.01,1e-5,6,264.9,735.1,0.06834139984001279,1.0414872101368296e-5,35,14887.183999999994,12,2,57,"(1e-02, 1e-05)","((1e-02, 1e-05),6)"
[1] Min Var,1e3,0.01,1e-5,6,282.8,717.2,0.06343072588305258,6.975883754973174e-6,45,15131.424999999988,12,3,58,"(1e-02, 1e-05)","((1e-02, 1e-05),6)"
[1] Min Var,1e3,0.01,1e-5,6,262,738,0.08293854949635701,7.72069091552152e-6,60,15219.632000000012,12,4,59,"(1e-02, 1e-05)","((1e-02, 1e-05),6)"
[1] Min Var,1e3,0.01,1e-5,6,197.5,802.5,0.15229307568223566,1.0828011864569936e-5,60,15805.728000000003,12,5,60,"(1e-02, 1e-05)","((1e-02, 1e-05),6)"
[2] CV likelihood,1e3,0.01,1e-5,6,1696.5,696.5,0.006499763143384081,9.37679732720229e-6,10,5297.469000000001,12,1,56,"(1e-02, 1e-05)","((1e-02, 1e-05),6)"
[2] CV likelihood,1e3,0.01,1e-5,6,1344,344,0.007631784296553847,1.1216830441484746e-5,5,4815.745999999999,12,2,57,"(1e-02, 1e-05)","((1e-02, 1e-05),6)"
[2] CV likelihood,1e3,0.01,1e-5,6,1381.7,381.70000000000005,0.00809549056599943,9.771713450050586e-6,10,4985.385999999999,12,3,58,"(1e-02, 1e-05)","((1e-02, 1e-05),6)"
[2] CV likelihood,1e3,0.01,1e-5,6,1568.7,568.7,0.006478773927271145,8.286906931333158e-6,5,5046.277999999998,12,4,59,"(1e-02, 1e-05)","((1e-02, 1e-05),6)"
[2] CV likelihood,1e3,0.01,1e-5,6,1077,77,0.01575686658054348,8.48822951031301e-6,5,5277.198000000004,12,5,60,"(1e-02, 1e-05)","((1e-02, 1e-05),6)"
[3] GOF,1e3,0.01,1e-5,6,409,591,0.029952105692261963,7.082484681943468e-6,40,965.098,12,1,56,"(1e-02, 1e-05)","((1e-02, 1e-05),6)"
[3] GOF,1e3,0.01,1e-5,6,157,843,0.10662641273394835,8.98174262298311e-6,60,804.4099999999999,12,2,57,"(1e-02, 1e-05)","((1e-02, 1e-05),6)"
[3] GOF,1e3,0.01,1e-5,6,220,780,0.0617562917140373,7.4437699717204416e-6,50,841.4870000000001,12,3,58,"(1e-02, 1e-05)","((1e-02, 1e-05),6)"
[3] GOF,1e3,0.01,1e-5,6,170,830,0.09431992668622796,5.828071490851571e-6,55,867.2870000000003,12,4,59,"(1e-02, 1e-05)","((1e-02, 1e-05),6)"
[3] GOF,1e3,0.01,1e-5,6,312,688,0.038482865143091356,5.926947919105567e-6,20,922.5519999999997,12,5,60,"(1e-02, 1e-05)","((1e-02, 1e-05),6)"
