method,ccc,alpha,delta,r,ccc_hat,absolute_error,alpha_hat,delta_hat,selected_lambda,time,sim_subset,draw,id,eta,alpha_delta_r
[0] MLE,1e3,0.1,0.001,6,1114,114,0.081922760941242,9.184529007456199e-4,NA,322.64599999999996,11,5,55,"(1e-01, 1e-03)","((1e-01, 1e-03),6)"
[0] MLE,1e3,0.1,1e-5,6,961,39,0.10218906268587416,6.6808489046442245e-6,NA,464.7750000000001,11,1,51,"(1e-01, 1e-05)","((1e-01, 1e-05),6)"
[0] MLE,1e3,0.1,1e-5,6,860,140,0.13078671414394372,8.255722949317005e-6,NA,469.29299999999967,11,2,52,"(1e-01, 1e-05)","((1e-01, 1e-05),6)"
[0] MLE,1e3,0.1,1e-5,6,860,140,0.12722911300527284,8.725277147936372e-6,NA,468.0050000000001,11,3,53,"(1e-01, 1e-05)","((1e-01, 1e-05),6)"
[0] MLE,1e3,0.1,1e-5,6,833,167,0.13417002705036027,8.677381800002048e-6,NA,486.4850000000001,11,4,54,"(1e-01, 1e-05)","((1e-01, 1e-05),6)"
[0] MLE,1e3,0.1,1e-5,6,837,163,0.13684716988506362,8.34306996051167e-6,NA,497.02,11,5,55,"(1e-01, 1e-05)","((1e-01, 1e-05),6)"
[3] GOF,1e3,0.1,0.001,6,1244,244,0.0775231457064756,0.0010703296740974277,0,3621.5060000000003,11,1,51,"(1e-01, 1e-03)","((1e-01, 1e-03),6)"
[3] GOF,1e3,0.1,0.001,6,1352,352,0.06564457460734159,0.001021592031917945,0,3619.7250000000004,11,2,52,"(1e-01, 1e-03)","((1e-01, 1e-03),6)"
[3] GOF,1e3,0.1,0.001,6,1140,140,0.09137132350534526,0.0011414063304630228,10,3600.7289999999994,11,3,53,"(1e-01, 1e-03)","((1e-01, 1e-03),6)"
[3] GOF,1e3,0.1,0.001,6,960,40,0.10788317808428675,0.0012461887115307344,30,3706.446,11,4,54,"(1e-01, 1e-03)","((1e-01, 1e-03),6)"
[3] GOF,1e3,0.1,0.001,6,1114,114,0.08221369394683847,9.185179291917039e-4,20,3519.8109999999997,11,5,55,"(1e-01, 1e-03)","((1e-01, 1e-03),6)"
[3] GOF,1e3,0.1,1e-5,6,824,176,0.1411000253965355,6.1739589255398425e-6,20,5290.338,11,1,51,"(1e-01, 1e-05)","((1e-01, 1e-05),6)"
[3] GOF,1e3,0.1,1e-5,6,1003,3,0.09753723172666298,6.631219602812055e-6,50,5242.111999999997,11,2,52,"(1e-01, 1e-05)","((1e-01, 1e-05),6)"
[3] GOF,1e3,0.1,1e-5,6,860,140,0.13377793611092612,7.702564616445427e-6,60,5229.991999999998,11,3,53,"(1e-01, 1e-05)","((1e-01, 1e-05),6)"
[3] GOF,1e3,0.1,1e-5,6,833,167,0.13689979476204275,6.358619952887704e-6,70,5324.5769999999975,11,4,54,"(1e-01, 1e-05)","((1e-01, 1e-05),6)"
[3] GOF,1e3,0.1,1e-5,6,976,24,0.10373649483307015,6.674687949087906e-6,130,5378.190999999999,11,5,55,"(1e-01, 1e-05)","((1e-01, 1e-05),6)"
[0] MLE,1e3,0.1,0.001,10,1144,144,0.08565087251928381,0.0011730637563463037,NA,538.556,11,1,51,"(1e-01, 1e-03)","((1e-01, 1e-03),10)"
[0] MLE,1e3,0.1,0.001,10,933,67,0.10754263823757448,0.0011574058715416247,NA,521.7890000000007,11,2,52,"(1e-01, 1e-03)","((1e-01, 1e-03),10)"
[0] MLE,1e3,0.1,0.001,10,960,40,0.10306106349891281,0.0010993464704721482,NA,546.4269999999997,11,3,53,"(1e-01, 1e-03)","((1e-01, 1e-03),10)"
[0] MLE,1e3,0.1,0.001,10,978,22,0.10318481294859368,0.0011211351919578237,NA,564.5410000000002,11,4,54,"(1e-01, 1e-03)","((1e-01, 1e-03),10)"
[0] MLE,1e3,0.1,0.001,10,1479,479,0.0643601088128262,9.262154292336935e-4,NA,550.585,11,5,55,"(1e-01, 1e-03)","((1e-01, 1e-03),10)"
[0] MLE,1e3,0.1,1e-5,10,860,140,0.13579574211512604,8.419955551064695e-6,NA,793.781,11,1,51,"(1e-01, 1e-05)","((1e-01, 1e-05),10)"
[0] MLE,1e3,0.1,1e-5,10,860,140,0.1268809444650267,8.849543207819884e-6,NA,788.5969999999988,11,2,52,"(1e-01, 1e-05)","((1e-01, 1e-05),10)"
[0] MLE,1e3,0.1,1e-5,10,837,163,0.13369019434230883,6.220551975070131e-6,NA,787.3310000000001,11,3,53,"(1e-01, 1e-05)","((1e-01, 1e-05),10)"
[0] MLE,1e3,0.1,1e-5,10,4739,3739,0.012993745764560222,4.486957359712236e-6,NA,729.9319999999989,11,4,54,"(1e-01, 1e-05)","((1e-01, 1e-05),10)"
[0] MLE,1e3,0.1,1e-5,10,849,151,0.13126413707113313,9.103917456875304e-6,NA,783.8340000000007,11,5,55,"(1e-01, 1e-05)","((1e-01, 1e-05),10)"
[3] GOF,1e3,0.1,0.001,10,1144,144,0.0864381868213304,0.0011400752441328855,50,5953.152000000002,11,1,51,"(1e-01, 1e-03)","((1e-01, 1e-03),10)"
[3] GOF,1e3,0.1,0.001,10,933,67,0.10897988222855076,0.0011225359151404216,80,5879.863000000005,11,2,52,"(1e-01, 1e-03)","((1e-01, 1e-03),10)"
[3] GOF,1e3,0.1,0.001,10,1386,386,0.06667018976117534,9.332348677534311e-4,40,5821.987000000001,11,3,53,"(1e-01, 1e-03)","((1e-01, 1e-03),10)"
[3] GOF,1e3,0.1,0.001,10,978,22,0.10367081227063711,0.0010958546379074275,80,6102.597999999991,11,4,54,"(1e-01, 1e-03)","((1e-01, 1e-03),10)"
[3] GOF,1e3,0.1,0.001,10,1479,479,0.06436010880590695,9.262154384782154e-4,0,5991.320000000007,11,5,55,"(1e-01, 1e-03)","((1e-01, 1e-03),10)"
[3] GOF,1e3,0.1,1e-5,10,860,140,0.13226540407629442,6.1582128637298006e-6,70,8788.660000000003,11,1,51,"(1e-01, 1e-05)","((1e-01, 1e-05),10)"
[3] GOF,1e3,0.1,1e-5,10,1003,3,0.09733373770516482,6.1128815368879085e-6,50,8541.792000000001,11,2,52,"(1e-01, 1e-05)","((1e-01, 1e-05),10)"
[3] GOF,1e3,0.1,1e-5,10,976,24,0.10675870039967021,6.5860235066061356e-6,70,8660.116000000009,11,3,53,"(1e-01, 1e-05)","((1e-01, 1e-05),10)"
[3] GOF,1e3,0.1,1e-5,10,862,138,0.12867486927114896,6.27382846834603e-6,0,8847.818999999989,11,4,54,"(1e-01, 1e-05)","((1e-01, 1e-05),10)"
[3] GOF,1e3,0.1,1e-5,10,990,10,0.10074564285879888,6.64713553186136e-6,60,8473.970000000001,11,5,55,"(1e-01, 1e-05)","((1e-01, 1e-05),10)"
[0] MLE,1e3,0.1,0.001,14,936,64,0.10850041617984385,0.001096554801625304,NA,744.9030000000002,11,1,51,"(1e-01, 1e-03)","((1e-01, 1e-03),14)"
[0] MLE,1e3,0.1,0.001,14,960,40,0.10523931355048527,0.0011958629964526485,NA,787.0870000000014,11,2,52,"(1e-01, 1e-03)","((1e-01, 1e-03),14)"
[0] MLE,1e3,0.1,0.001,14,978,22,0.1041061727044866,0.0010805046071693104,NA,793.9080000000013,11,3,53,"(1e-01, 1e-03)","((1e-01, 1e-03),14)"
[0] MLE,1e3,0.1,0.001,14,1056,56,0.08920228287693957,9.70253383772674e-4,NA,775.0619999999999,11,4,54,"(1e-01, 1e-03)","((1e-01, 1e-03),14)"
[0] MLE,1e3,0.1,0.001,14,949,51,0.11024483762462196,0.0010689859174706521,NA,771.0640000000003,11,5,55,"(1e-01, 1e-03)","((1e-01, 1e-03),14)"
[0] MLE,1e3,0.1,1e-5,14,860,140,0.1306399670987749,8.418585344855636e-6,NA,1059.6309999999994,11,1,51,"(1e-01, 1e-05)","((1e-01, 1e-05),14)"
[0] MLE,1e3,0.1,1e-5,14,983,17,0.09732000255487923,6.659458287811583e-6,NA,1070.3529999999992,11,2,52,"(1e-01, 1e-05)","((1e-01, 1e-05),14)"
[0] MLE,1e3,0.1,1e-5,14,1006,6,0.09532963638300719,6.653262523174547e-6,NA,1106.6589999999997,11,3,53,"(1e-01, 1e-05)","((1e-01, 1e-05),14)"
[0] MLE,1e3,0.1,1e-5,14,849,151,0.13466518784523446,8.731494400917993e-6,NA,1117.2479999999996,11,4,54,"(1e-01, 1e-05)","((1e-01, 1e-05),14)"
[0] MLE,1e3,0.1,1e-5,14,839,161,0.13656401227186385,6.150864834621092e-6,NA,1084.0289999999986,11,5,55,"(1e-01, 1e-05)","((1e-01, 1e-05),14)"
[3] GOF,1e3,0.1,0.001,14,1144,144,0.08614702432858441,0.0010382448693258659,20,7976.756999999998,11,1,51,"(1e-01, 1e-03)","((1e-01, 1e-03),14)"
[3] GOF,1e3,0.1,0.001,14,960,40,0.10715288128409395,0.0011630478285878875,110,8102.3780000000115,11,2,52,"(1e-01, 1e-03)","((1e-01, 1e-03),14)"
[3] GOF,1e3,0.1,0.001,14,869,131,0.12067002913330512,0.0010863748643186767,70,8071.379999999976,11,3,53,"(1e-01, 1e-03)","((1e-01, 1e-03),14)"
[3] GOF,1e3,0.1,0.001,14,1056,56,0.09185222133083425,9.652408314786831e-4,80,7948.75,11,4,54,"(1e-01, 1e-03)","((1e-01, 1e-03),14)"
[3] GOF,1e3,0.1,0.001,14,1265,265,0.07271189887688587,9.409959574968392e-4,30,7852.565000000002,11,5,55,"(1e-01, 1e-03)","((1e-01, 1e-03),14)"
[3] GOF,1e3,0.1,1e-5,14,1003,3,0.09594637102634215,6.640739155333541e-6,20,10759.866999999998,11,1,51,"(1e-01, 1e-05)","((1e-01, 1e-05),14)"
[3] GOF,1e3,0.1,1e-5,14,983,17,0.09758636631629483,6.659938444714682e-6,20,11131.894,11,2,52,"(1e-01, 1e-05)","((1e-01, 1e-05),14)"
[3] GOF,1e3,0.1,1e-5,14,862,138,0.13035158356437204,6.012168549917514e-6,50,11137.703000000009,11,3,53,"(1e-01, 1e-05)","((1e-01, 1e-05),14)"
[3] GOF,1e3,0.1,1e-5,14,990,10,0.10061890674577192,6.246932803803918e-6,20,11442.803000000014,11,4,54,"(1e-01, 1e-05)","((1e-01, 1e-05),14)"
[3] GOF,1e3,0.1,1e-5,14,979,21,0.09899969702726702,6.6540581122495885e-6,80,10419.162000000011,11,5,55,"(1e-01, 1e-05)","((1e-01, 1e-05),14)"
[0] MLE,1e3,0.1,0.001,6,1428,428,0.06586101705118788,9.3540782095374e-4,NA,325.283,12,1,56,"(1e-01, 1e-03)","((1e-01, 1e-03),6)"
[0] MLE,1e3,0.1,0.001,6,856,144,0.1277986618177791,0.0011496157115370243,NA,339.86199999999997,12,2,57,"(1e-01, 1e-03)","((1e-01, 1e-03),6)"
[0] MLE,1e3,0.1,0.001,6,1155,155,0.0818440251598507,9.148385876191679e-4,NA,344.16700000000003,12,3,58,"(1e-01, 1e-03)","((1e-01, 1e-03),6)"
[0] MLE,1e3,0.1,0.001,6,1133,133,0.0874465183771074,0.0011446787903556187,NA,335.81899999999996,12,4,59,"(1e-01, 1e-03)","((1e-01, 1e-03),6)"
[0] MLE,1e3,0.1,0.001,6,1014,14,0.09501827918978531,0.0010264064523303753,NA,335.59000000000015,12,5,60,"(1e-01, 1e-03)","((1e-01, 1e-03),6)"
[0] MLE,1e3,0.1,1e-5,6,982,18,0.09954118924848097,6.6593488697079205e-6,NA,466.33100000000013,12,1,56,"(1e-01, 1e-05)","((1e-01, 1e-05),6)"
[0] MLE,1e3,0.1,1e-5,6,836,164,0.1367346095560766,6.822890254329417e-6,NA,479.4260000000004,12,2,57,"(1e-01, 1e-05)","((1e-01, 1e-05),6)"
[0] MLE,1e3,0.1,1e-5,6,848,152,0.13258458190311243,8.338723840824396e-6,NA,452.9470000000001,12,3,58,"(1e-01, 1e-05)","((1e-01, 1e-05),6)"
[0] MLE,1e3,0.1,1e-5,6,866,134,0.12852507002459812,7.796921412603268e-6,NA,460.442,12,4,59,"(1e-01, 1e-05)","((1e-01, 1e-05),6)"
[0] MLE,1e3,0.1,1e-5,6,840,160,0.14340865714120926,8.096151986260669e-6,NA,471.45899999999983,12,5,60,"(1e-01, 1e-05)","((1e-01, 1e-05),6)"
[3] GOF,1e3,0.1,0.001,6,1428,428,0.0658610170509312,9.354078208678573e-4,0,3633.142,12,1,56,"(1e-01, 1e-03)","((1e-01, 1e-03),6)"
[3] GOF,1e3,0.1,0.001,6,856,144,0.1288669814536508,0.0010752652154030124,50,3725.274,12,2,57,"(1e-01, 1e-03)","((1e-01, 1e-03),6)"
[3] GOF,1e3,0.1,0.001,6,1155,155,0.0825483709912192,9.144675685579992e-4,10,3716.0470000000005,12,3,58,"(1e-01, 1e-03)","((1e-01, 1e-03),6)"
[3] GOF,1e3,0.1,0.001,6,927,73,0.11396764300122855,0.0010152253582621398,40,3650.7029999999995,12,4,59,"(1e-01, 1e-03)","((1e-01, 1e-03),6)"
[3] GOF,1e3,0.1,0.001,6,1014,14,0.10005027782203472,0.0010373662904288833,50,3610.982,12,5,60,"(1e-01, 1e-03)","((1e-01, 1e-03),6)"
[3] GOF,1e3,0.1,1e-5,6,982,18,0.10049228858882969,6.661140399007817e-6,30,5385.3160000000025,12,1,56,"(1e-01, 1e-05)","((1e-01, 1e-05),6)"
[3] GOF,1e3,0.1,1e-5,6,836,164,0.13515694337043704,6.323404102318668e-6,20,5362.161,12,2,57,"(1e-01, 1e-05)","((1e-01, 1e-05),6)"
[3] GOF,1e3,0.1,1e-5,6,848,152,0.13047695575615925,5.840325402665567e-6,30,5211.506000000001,12,3,58,"(1e-01, 1e-05)","((1e-01, 1e-05),6)"
[3] GOF,1e3,0.1,1e-5,6,866,134,0.13106672493853605,6.821529030091238e-6,70,5174.069000000003,12,4,59,"(1e-01, 1e-05)","((1e-01, 1e-05),6)"
[3] GOF,1e3,0.1,1e-5,6,980,20,0.10232566980451623,6.63400723884289e-6,40,5201.394,12,5,60,"(1e-01, 1e-05)","((1e-01, 1e-05),6)"
[0] MLE,1e3,0.1,0.001,10,856,144,0.12489507723298865,0.0011065050692745386,NA,560.3549999999996,12,1,56,"(1e-01, 1e-03)","((1e-01, 1e-03),10)"
[0] MLE,1e3,0.1,0.001,10,1155,155,0.08201764156373126,0.0010149132983209208,NA,569.9750000000004,12,2,57,"(1e-01, 1e-03)","((1e-01, 1e-03),10)"
[0] MLE,1e3,0.1,0.001,10,1133,133,0.08774234136202855,0.0011414260043867655,NA,546.3130000000001,12,3,58,"(1e-01, 1e-03)","((1e-01, 1e-03),10)"
[0] MLE,1e3,0.1,0.001,10,842,158,0.1357178860885441,0.0012420001073298788,NA,554.7830000000004,12,4,59,"(1e-01, 1e-03)","((1e-01, 1e-03),10)"
[0] MLE,1e3,0.1,0.001,10,936,64,0.11415048019433305,0.0013360103220757774,NA,538.2169999999996,12,5,60,"(1e-01, 1e-03)","((1e-01, 1e-03),10)"
[0] MLE,1e3,0.1,1e-5,10,842,158,0.13723501093667087,8.39967029270456e-6,NA,791.3699999999999,12,1,56,"(1e-01, 1e-05)","((1e-01, 1e-05),10)"
[0] MLE,1e3,0.1,1e-5,10,866,134,0.12495162205018562,8.699627744727037e-6,NA,790.9900000000007,12,2,57,"(1e-01, 1e-05)","((1e-01, 1e-05),10)"
[0] MLE,1e3,0.1,1e-5,10,980,20,0.09982124606025834,6.618490716694696e-6,NA,826.8779999999988,12,3,58,"(1e-01, 1e-05)","((1e-01, 1e-05),10)"
[0] MLE,1e3,0.1,1e-5,10,992,8,0.10417279463346515,6.236227364757469e-6,NA,779.8999999999996,12,4,59,"(1e-01, 1e-05)","((1e-01, 1e-05),10)"
[0] MLE,1e3,0.1,1e-5,10,1406,406,0.05291691376652545,7.2286197881593e-6,NA,767.1419999999998,12,5,60,"(1e-01, 1e-05)","((1e-01, 1e-05),10)"
[3] GOF,1e3,0.1,0.001,10,1070,70,0.0893175161462771,9.819953189379182e-4,10,6064.8110000000015,12,1,56,"(1e-01, 1e-03)","((1e-01, 1e-03),10)"
[3] GOF,1e3,0.1,0.001,10,1155,155,0.08353915324062201,9.40848448289976e-4,20,6039.732000000004,12,2,57,"(1e-01, 1e-03)","((1e-01, 1e-03),10)"
[3] GOF,1e3,0.1,0.001,10,1339,339,0.06638563840508131,8.54411199644403e-4,10,5924.065000000002,12,3,58,"(1e-01, 1e-03)","((1e-01, 1e-03),10)"
[3] GOF,1e3,0.1,0.001,10,842,158,0.13532096285250236,0.0011033354866469645,60,5993.618000000002,12,4,59,"(1e-01, 1e-03)","((1e-01, 1e-03),10)"
[3] GOF,1e3,0.1,0.001,10,832,168,0.1285520320764457,0.0012927259860604984,50,5943.815000000002,12,5,60,"(1e-01, 1e-03)","((1e-01, 1e-03),10)"
[3] GOF,1e3,0.1,1e-5,10,842,158,0.14203133520474134,6.441744818835456e-6,140,8777.270999999993,12,1,56,"(1e-01, 1e-05)","((1e-01, 1e-05),10)"
[3] GOF,1e3,0.1,1e-5,10,866,134,0.13987186611030408,7.174832375324952e-6,70,8591.712999999989,12,2,57,"(1e-01, 1e-05)","((1e-01, 1e-05),10)"
[3] GOF,1e3,0.1,1e-5,10,840,160,0.13697059104216033,5.676479219259047e-6,70,8450.679000000004,12,3,58,"(1e-01, 1e-05)","((1e-01, 1e-05),10)"
[3] GOF,1e3,0.1,1e-5,10,992,8,0.10437999000191166,6.238849086347414e-6,10,8542.660000000003,12,4,59,"(1e-01, 1e-05)","((1e-01, 1e-05),10)"
[3] GOF,1e3,0.1,1e-5,10,844,156,0.13496795861824062,6.429535638443884e-6,90,8784.631999999998,12,5,60,"(1e-01, 1e-05)","((1e-01, 1e-05),10)"
[0] MLE,1e3,0.1,0.001,14,856,144,0.12341061842106202,0.00109814760399212,NA,782.5949999999993,12,1,56,"(1e-01, 1e-03)","((1e-01, 1e-03),14)"
[0] MLE,1e3,0.1,0.001,14,1144,144,0.08753770399706126,0.0011411841642064906,NA,768.5679999999993,12,2,57,"(1e-01, 1e-03)","((1e-01, 1e-03),14)"
[0] MLE,1e3,0.1,0.001,14,842,158,0.13304671722892508,0.0012899019554979323,NA,779.8239999999987,12,3,58,"(1e-01, 1e-03)","((1e-01, 1e-03),14)"
[0] MLE,1e3,0.1,0.001,14,1058,58,0.09100732302069879,0.001097527005253269,NA,761.2430000000004,12,4,59,"(1e-01, 1e-03)","((1e-01, 1e-03),14)"
[0] MLE,1e3,0.1,0.001,14,942,58,0.10822749994573011,0.0010605333659233212,NA,781.4080000000013,12,5,60,"(1e-01, 1e-03)","((1e-01, 1e-03),14)"
[0] MLE,1e3,0.1,1e-5,14,842,158,0.1375457059151119,6.312255509520613e-6,NA,1093.6509999999998,12,1,56,"(1e-01, 1e-05)","((1e-01, 1e-05),14)"
[0] MLE,1e3,0.1,1e-5,14,1010,10,0.09447966160564812,6.308346991964098e-6,NA,1042.5469999999987,12,2,57,"(1e-01, 1e-05)","((1e-01, 1e-05),14)"
[0] MLE,1e3,0.1,1e-5,14,850,150,0.13269928957331523,8.311355647373363e-6,NA,1111.4749999999985,12,3,58,"(1e-01, 1e-05)","((1e-01, 1e-05),14)"
[0] MLE,1e3,0.1,1e-5,14,1014,14,0.09303173519255575,6.6468268060750646e-6,NA,1081.1470000000008,12,4,59,"(1e-01, 1e-05)","((1e-01, 1e-05),14)"
[0] MLE,1e3,0.1,1e-5,14,828,172,0.13753294446066486,9.545660245638528e-6,NA,1136.3559999999998,12,5,60,"(1e-01, 1e-05)","((1e-01, 1e-05),14)"
[3] GOF,1e3,0.1,0.001,14,856,144,0.12341061842126186,0.0010981476039924301,0,8321.331999999995,12,1,56,"(1e-01, 1e-03)","((1e-01, 1e-03),14)"
[3] GOF,1e3,0.1,0.001,14,936,64,0.11117592380045278,0.001133315730925912,20,7977.286999999997,12,2,57,"(1e-01, 1e-03)","((1e-01, 1e-03),14)"
[3] GOF,1e3,0.1,0.001,14,947,53,0.11203695949363816,0.0010260095159161414,120,8092.225000000006,12,3,58,"(1e-01, 1e-03)","((1e-01, 1e-03),14)"
[3] GOF,1e3,0.1,0.001,14,953,47,0.1076653713541349,0.0010663448554390164,70,7988.144,12,4,59,"(1e-01, 1e-03)","((1e-01, 1e-03),14)"
[3] GOF,1e3,0.1,0.001,14,1256,256,0.07406946337987114,9.037141683189151e-4,80,7630.650000000023,12,5,60,"(1e-01, 1e-03)","((1e-01, 1e-03),14)"
[3] GOF,1e3,0.1,1e-5,14,842,158,0.13591884913781455,7.3125016326743355e-6,110,11108.622000000003,12,1,56,"(1e-01, 1e-05)","((1e-01, 1e-05),14)"
[3] GOF,1e3,0.1,1e-5,14,866,134,0.12763266572586324,6.813392835776914e-6,100,11093.880000000005,12,2,57,"(1e-01, 1e-05)","((1e-01, 1e-05),14)"
[3] GOF,1e3,0.1,1e-5,14,850,150,0.12537594001354507,4.716918902994645e-6,40,11001.369000000006,12,3,58,"(1e-01, 1e-05)","((1e-01, 1e-05),14)"
[3] GOF,1e3,0.1,1e-5,14,1014,14,0.10015904787369313,6.646927257357822e-6,10,11080.453999999998,12,4,59,"(1e-01, 1e-05)","((1e-01, 1e-05),14)"
[3] GOF,1e3,0.1,1e-5,14,828,172,0.14130210970232343,6.433331059430145e-6,50,10545.263999999996,12,5,60,"(1e-01, 1e-05)","((1e-01, 1e-05),14)"
[0] MLE,1e3,0.1,0.001,6,929,71,0.10835942364132854,0.0010846074645778172,NA,331.11199999999997,13,1,61,"(1e-01, 1e-03)","((1e-01, 1e-03),6)"
[0] MLE,1e3,0.1,0.001,6,799,201,0.13730781900973685,0.001227583901486132,NA,319.34099999999995,13,2,62,"(1e-01, 1e-03)","((1e-01, 1e-03),6)"
[0] MLE,1e3,0.1,0.001,6,818,182,0.13631190142277555,0.0012345851650896402,NA,341.501,13,3,63,"(1e-01, 1e-03)","((1e-01, 1e-03),6)"
[0] MLE,1e3,0.1,0.001,6,940,60,0.10809116433873148,0.0012204831818372675,NA,331.53100000000006,13,4,64,"(1e-01, 1e-03)","((1e-01, 1e-03),6)"
[0] MLE,1e3,0.1,0.001,6,972,28,0.10257019617519368,0.00119439226567921,NA,339.84199999999987,13,5,65,"(1e-01, 1e-03)","((1e-01, 1e-03),6)"
[0] MLE,1e3,0.1,1e-5,6,1523,523,0.04928363954157278,5.812294558391934e-6,NA,497.99700000000007,13,1,61,"(1e-01, 1e-05)","((1e-01, 1e-05),6)"
[0] MLE,1e3,0.1,1e-5,6,839,161,0.1305151494899477,9.226519214869488e-6,NA,479.0430000000001,13,2,62,"(1e-01, 1e-05)","((1e-01, 1e-05),6)"
[0] MLE,1e3,0.1,1e-5,6,1368,368,0.06125427996658964,7.768655528445864e-6,NA,485.5989999999997,13,3,63,"(1e-01, 1e-05)","((1e-01, 1e-05),6)"
[0] MLE,1e3,0.1,1e-5,6,838,162,0.13324480879023698,9.067336440395476e-6,NA,494.43499999999995,13,4,64,"(1e-01, 1e-05)","((1e-01, 1e-05),6)"
[0] MLE,1e3,0.1,1e-5,6,966,34,0.0993544220255273,6.599918492886067e-6,NA,479.61100000000033,13,5,65,"(1e-01, 1e-05)","((1e-01, 1e-05),6)"
[3] GOF,1e3,0.1,0.001,6,1445,445,0.059047008578365194,8.527059772407727e-4,50,3606.033,13,1,61,"(1e-01, 1e-03)","((1e-01, 1e-03),6)"
[3] GOF,1e3,0.1,0.001,6,799,201,0.13742603333500372,0.0011829736410125095,60,3516.1150000000002,13,2,62,"(1e-01, 1e-03)","((1e-01, 1e-03),6)"
[3] GOF,1e3,0.1,0.001,6,818,182,0.13843164156326584,0.0012231369898699027,70,3640.1820000000007,13,3,63,"(1e-01, 1e-03)","((1e-01, 1e-03),6)"
[3] GOF,1e3,0.1,0.001,6,940,60,0.1105976223444444,0.001172780813827934,70,3681.044,13,4,64,"(1e-01, 1e-03)","((1e-01, 1e-03),6)"
[3] GOF,1e3,0.1,0.001,6,972,28,0.10292634875970968,0.001185894611124358,40,3725.2019999999993,13,5,65,"(1e-01, 1e-03)","((1e-01, 1e-03),6)"
[3] GOF,1e3,0.1,1e-5,6,831,169,0.13366546258920659,5.043151010683766e-6,130,5370.107,13,1,61,"(1e-01, 1e-05)","((1e-01, 1e-05),6)"
[3] GOF,1e3,0.1,1e-5,6,979,21,0.10339023176130845,6.6606557311747286e-6,140,5272.376,13,2,62,"(1e-01, 1e-05)","((1e-01, 1e-05),6)"
[3] GOF,1e3,0.1,1e-5,6,821,179,0.14657280452711063,7.149423920008141e-6,120,5288.489000000001,13,3,63,"(1e-01, 1e-05)","((1e-01, 1e-05),6)"
[3] GOF,1e3,0.1,1e-5,6,838,162,0.13475078575517252,5.69047995506337e-6,70,5482.383999999998,13,4,64,"(1e-01, 1e-05)","((1e-01, 1e-05),6)"
[3] GOF,1e3,0.1,1e-5,6,2484,1484,0.027295370227125335,4.838096101594739e-6,0,5395.4130000000005,13,5,65,"(1e-01, 1e-05)","((1e-01, 1e-05),6)"
[0] MLE,1e3,0.1,0.001,10,1136,136,0.0790823539535623,0.001018651365758353,NA,547.9269999999997,13,1,61,"(1e-01, 1e-03)","((1e-01, 1e-03),10)"
[0] MLE,1e3,0.1,0.001,10,940,60,0.11611101859573529,0.0012655717822792198,NA,555.5050000000001,13,2,62,"(1e-01, 1e-03)","((1e-01, 1e-03),10)"
[0] MLE,1e3,0.1,0.001,10,972,28,0.10811213971948538,0.0013330826732454663,NA,555.0680000000002,13,3,63,"(1e-01, 1e-03)","((1e-01, 1e-03),10)"
[0] MLE,1e3,0.1,0.001,10,974,26,0.10078432693071518,0.001119682430229209,NA,561.0360000000001,13,4,64,"(1e-01, 1e-03)","((1e-01, 1e-03),10)"
[0] MLE,1e3,0.1,0.001,10,935,65,0.11904877823599279,0.0011640833223726726,NA,555.6180000000004,13,5,65,"(1e-01, 1e-03)","((1e-01, 1e-03),10)"
[0] MLE,1e3,0.1,1e-5,10,979,21,0.09377472740373227,4.965767327828308e-6,NA,753.2570000000005,13,1,61,"(1e-01, 1e-05)","((1e-01, 1e-05),10)"
[0] MLE,1e3,0.1,1e-5,10,828,172,0.13257614238880205,9.528393833036525e-6,NA,806.9210000000003,13,2,62,"(1e-01, 1e-05)","((1e-01, 1e-05),10)"
[0] MLE,1e3,0.1,1e-5,10,838,162,0.13362057165556335,6.609641945182066e-6,NA,811.655999999999,13,3,63,"(1e-01, 1e-05)","((1e-01, 1e-05),10)"
[0] MLE,1e3,0.1,1e-5,10,833,167,0.1347173952137333,8.74201374228634e-6,NA,800.1900000000005,13,4,64,"(1e-01, 1e-05)","((1e-01, 1e-05),10)"
[0] MLE,1e3,0.1,1e-5,10,825,175,0.13606566548197932,8.439026854891806e-6,NA,778.4029999999984,13,5,65,"(1e-01, 1e-05)","((1e-01, 1e-05),10)"
[3] GOF,1e3,0.1,0.001,10,1032,32,0.09978754601622015,0.0010192091186218973,120,5877.779999999999,13,1,61,"(1e-01, 1e-03)","((1e-01, 1e-03),10)"
[3] GOF,1e3,0.1,0.001,10,940,60,0.11611101859507444,0.0012655717822707465,0,5970.709999999999,13,2,62,"(1e-01, 1e-03)","((1e-01, 1e-03),10)"
[3] GOF,1e3,0.1,0.001,10,1080,80,0.09146397845351485,0.0010541208600832826,20,5987.950999999994,13,3,63,"(1e-01, 1e-03)","((1e-01, 1e-03),10)"
[3] GOF,1e3,0.1,0.001,10,1191,191,0.08193801130842601,0.0010065616459307052,60,6154.844999999994,13,4,64,"(1e-01, 1e-03)","((1e-01, 1e-03),10)"
[3] GOF,1e3,0.1,0.001,10,935,65,0.12350883807412213,0.0011416131879717045,10,6085.137999999992,13,5,65,"(1e-01, 1e-03)","((1e-01, 1e-03),10)"
[3] GOF,1e3,0.1,1e-5,10,979,21,0.09456006944327627,4.936934831638237e-6,30,8528.469999999987,13,1,61,"(1e-01, 1e-05)","((1e-01, 1e-05),10)"
